match_id,team,is_hsv,frame,simple_sync
DFL-MAT-J041UB,1,True,110014,0.9
DFL-MAT-J041UB,1,True,45350,0.6
DFL-MAT-J041UB,1,True,136914,0.8
DFL-MAT-J041UB,1,True,127514,0.8
DFL-MAT-J041UB,1,True,21250,0.9
DFL-MAT-J041UN,0,True,106870,1.0
DFL-MAT-J041UN,0,True,63475,0.9
DFL-MAT-J041UN,0,True,43775,0.6
DFL-MAT-J041UN,0,True,106720,0.5
DFL-MAT-J041UN,0,True,34250,0.7
DFL-MAT-J041UN,0,True,172945,0.7777777777777778
DFL-MAT-J041UN,0,True,68925,0.7
DFL-MAT-J041UN,0,True,58875,0.7
DFL-MAT-J041UN,0,True,119270,0.9
DFL-MAT-J041UN,0,True,26450,1.0
DFL-MAT-J041UN,0,True,180645,1.0
DFL-MAT-J041UN,0,True,102220,0.6
DFL-MAT-J041UN,0,True,100270,1.0
DFL-MAT-J041UN,0,True,155145,0.7777777777777778
DFL-MAT-J041UN,0,True,102495,0.8
DFL-MAT-J041UN,0,True,78900,0.7
DFL-MAT-J041UN,0,True,30300,1.0
DFL-MAT-J041UN,0,True,39425,0.8
DFL-MAT-J041UN,0,True,177620,0.6666666666666666
DFL-MAT-J041UN,0,True,104970,0.6
DFL-MAT-J041UN,0,True,130445,0.7
DFL-MAT-J041UN,0,True,112520,0.5
DFL-MAT-J041UN,0,True,141770,0.6
DFL-MAT-J041UN,0,True,17750,0.6
DFL-MAT-J041UN,0,True,40575,1.0
DFL-MAT-J041UN,0,True,151970,0.5555555555555556
DFL-MAT-J041UN,0,True,106520,0.7
DFL-MAT-J041UN,0,True,177720,0.6666666666666666
DFL-MAT-J041UN,0,True,138245,0.9
DFL-MAT-J041UN,0,True,29550,1.0
DFL-MAT-J041UN,0,True,163345,1.0
DFL-MAT-J041UN,0,True,35275,1.0
DFL-MAT-J041UN,0,True,158070,0.6666666666666666
DFL-MAT-J041UN,0,True,15850,0.8
DFL-MAT-J041UN,0,True,62400,0.6
DFL-MAT-J041UN,0,True,155945,0.7777777777777778
DFL-MAT-J041UN,0,True,119170,1.0
DFL-MAT-J041UN,0,True,141695,0.8
DFL-MAT-J041UN,0,True,22900,0.8
DFL-MAT-J041UN,0,True,106120,0.7
DFL-MAT-J041UN,0,True,58275,0.9
DFL-MAT-J041UN,0,True,126545,1.0
DFL-MAT-J041UN,0,True,115495,0.6
DFL-MAT-J041UN,0,True,154870,0.7777777777777778
DFL-MAT-J041UN,0,True,40850,0.9
DFL-MAT-J041UN,0,True,36300,0.8
DFL-MAT-J041UN,0,True,115795,0.5
DFL-MAT-J041UN,0,True,120095,0.9
DFL-MAT-J041UN,0,True,135045,0.8
DFL-MAT-J041UN,0,True,105620,0.6
DFL-MAT-J041UN,0,True,103320,0.9
DFL-MAT-J041UN,0,True,68475,0.9
DFL-MAT-J041UN,0,True,26500,0.9
DFL-MAT-J041UN,0,True,70450,0.7
DFL-MAT-J041UN,0,True,117870,0.9
DFL-MAT-J041UN,0,True,63975,0.7
DFL-MAT-J041UN,0,True,174970,0.5555555555555556
DFL-MAT-J041UN,0,True,119695,0.5
DFL-MAT-J041UN,0,True,128870,0.7
DFL-MAT-J041UN,0,True,34625,0.7
DFL-MAT-J041UN,1,False,28400,0.8
DFL-MAT-J041UN,1,False,159470,0.9
DFL-MAT-J041UN,1,False,135120,0.8
DFL-MAT-J041UN,1,False,13575,0.6
DFL-MAT-J041UN,1,False,40475,0.7
DFL-MAT-J041UN,1,False,77475,0.9
DFL-MAT-J041UN,1,False,145595,1.0
DFL-MAT-J041UN,1,False,175870,0.9
DFL-MAT-J041UN,1,False,56750,0.7
DFL-MAT-J041UN,1,False,25750,0.8
DFL-MAT-J041UN,1,False,128895,0.7
DFL-MAT-J041UN,1,False,126070,0.8
DFL-MAT-J041UN,1,False,66125,0.6
DFL-MAT-J041UN,1,False,46475,0.9
DFL-MAT-J041UN,1,False,12725,0.6
DFL-MAT-J041UN,1,False,134420,1.0
DFL-MAT-J041UN,1,False,133795,1.0
DFL-MAT-J041UN,1,False,78825,0.5
DFL-MAT-J041UN,1,False,12425,0.8
DFL-MAT-J041UN,1,False,33500,0.9
DFL-MAT-J041UN,1,False,46500,0.9
DFL-MAT-J041UN,1,False,41750,0.6
DFL-MAT-J041UN,1,False,52650,1.0
DFL-MAT-J041UN,1,False,158895,0.8
DFL-MAT-J041UN,1,False,137820,0.6
DFL-MAT-J041UN,1,False,168095,0.6
DFL-MAT-J041UN,1,False,169145,1.0
DFL-MAT-J041UN,1,False,102945,1.0
DFL-MAT-J041UN,1,False,14650,1.0
DFL-MAT-J041UN,1,False,25000,0.7
DFL-MAT-J041UN,1,False,71625,0.9
DFL-MAT-J041UN,1,False,59450,0.8
DFL-MAT-J041UN,1,False,51800,0.6
DFL-MAT-J041UN,1,False,57050,0.6
DFL-MAT-J041UN,1,False,158920,0.7
DFL-MAT-J041UN,1,False,168545,0.7
DFL-MAT-J041UN,1,False,121495,0.8
