match_id,team,frame,object_id,jersey,player_name,velocity_y_cm_s,deviation_from_team_mean_cm_s,team_n_fwd,team_n_bwd,responsible_reason
DFL-MAT-J041WN,0,62144,DFL-OBJ-0027JU,25,Jordan Torunarigha,-537.2503181198848,395.1434382847451,1,9,velocity_outlier_same_direction
DFL-MAT-J041WN,0,62338,DFL-OBJ-0027JU,25,Jordan Torunarigha,167.26271916489083,244.18259377498305,3,7,velocity_outlier_against_majority
DFL-MAT-J041WN,0,117259,DFL-OBJ-J01IZ9,21,Nicolai Remberg,-222.1048275396072,229.4926522752594,5,5,velocity_outlier_same_direction
DFL-MAT-J041WN,0,119687,DFL-OBJ-J01H5G,24,Nicolas Capaldo Taboas,551.6135012330637,510.02940919788574,5,5,velocity_outlier_same_direction
DFL-MAT-J041WN,1,39543,DFL-OBJ-J01R3Q,17,Carney Chibueze Chukwuemeka,16.822615790010246,238.78580256297755,1,9,velocity_outlier_against_majority
DFL-MAT-J041WN,1,54199,DFL-OBJ-00002T,13,Pascal Groß,319.7821301082154,340.0081303559549,4,6,velocity_outlier_against_majority
DFL-MAT-J041WN,1,143657,DFL-OBJ-J01E9X,27,Karim David Adeyemi,487.1872431111508,485.3040480051311,4,6,velocity_outlier_against_majority
DFL-MAT-J041WN,1,177008,DFL-OBJ-00264T,3,Waldemar Anton,-135.72097789488953,163.64876608898362,7,3,velocity_outlier_against_majority
DFL-MAT-J041WN,1,179638,DFL-OBJ-002666,20,Marcel Sabitzer,-133.14548776505086,241.22551743747186,7,3,velocity_outlier_against_majority
DFL-MAT-J041WT,0,76901,DFL-OBJ-J01BKL,4,Han-Noah Massengo,-217.52290181638477,199.45278312669902,7,3,velocity_outlier_against_majority
DFL-MAT-J041WT,0,140667,DFL-OBJ-J01K2X,30,Anton Kade,218.45340247513948,258.15511018771394,4,6,velocity_outlier_against_majority
DFL-MAT-J041WT,0,143533,DFL-OBJ-J01K2X,30,Anton Kade,260.5543872391639,262.383980552454,4,6,velocity_outlier_against_majority
DFL-MAT-J041WT,0,167815,DFL-OBJ-J017LG,16,Cédric Adrian Zesiger,-310.5227300879451,329.02738364694767,6,3,velocity_outlier_against_majority
DFL-MAT-J041WT,1,18747,DFL-OBJ-J01H5G,24,Nicolas Capaldo Taboas,250.32185005010675,190.60383235926466,9,1,velocity_outlier_same_direction
DFL-MAT-J041WT,1,38633,DFL-OBJ-J01VXC,16,Giorgi Gocholeishvili,225.48623075796883,169.5874731146443,7,3,velocity_outlier_same_direction
DFL-MAT-J041WT,1,44099,DFL-OBJ-J01VXC,16,Giorgi Gocholeishvili,-319.0690489060085,230.21376811594436,2,8,velocity_outlier_same_direction
DFL-MAT-J041WT,1,45641,DFL-OBJ-J01VXC,16,Giorgi Gocholeishvili,250.89067936893935,209.73726394378275,6,4,velocity_outlier_same_direction
DFL-MAT-J041WT,1,65000,DFL-OBJ-J01HP7,28,Miro Max Maria Muheim,-422.8733545037852,323.17520241433147,2,8,velocity_outlier_same_direction
DFL-MAT-J041WT,1,119802,DFL-OBJ-J01HP7,28,Miro Max Maria Muheim,348.8299381777584,295.0010669684552,5,5,velocity_outlier_same_direction
DFL-MAT-J041WT,1,148165,DFL-OBJ-J01H5G,24,Nicolas Capaldo Taboas,-417.37662297444786,352.72768374942245,5,5,velocity_outlier_same_direction
DFL-MAT-J041WT,1,152442,DFL-OBJ-J01IZ9,21,Nicolai Remberg,187.61732430210907,277.6270114748364,3,7,velocity_outlier_against_majority
DFL-MAT-J041X5,0,17435,DFL-OBJ-J01HP7,28,Miro Max Maria Muheim,317.2808351069146,306.36952721191403,5,5,velocity_outlier_same_direction
DFL-MAT-J041X5,0,17505,DFL-OBJ-0027JU,25,Jordan Torunarigha,532.5762924675932,466.66572075267584,5,5,velocity_outlier_same_direction
DFL-MAT-J041X5,0,26790,DFL-OBJ-J01HP7,28,Miro Max Maria Muheim,292.3640811684272,333.15760447281843,4,6,velocity_outlier_against_majority
DFL-MAT-J041X5,0,26815,DFL-OBJ-J01HP7,28,Miro Max Maria Muheim,177.84282344064857,112.97425199598825,7,3,velocity_outlier_same_direction
DFL-MAT-J041X5,0,38561,DFL-OBJ-J01H5G,24,Nicolas Capaldo Taboas,-632.9740549305759,398.88871153001594,1,9,velocity_outlier_same_direction
DFL-MAT-J041X5,0,39142,DFL-OBJ-J01IZ9,21,Nicolai Remberg,274.3111578437687,272.626922795401,5,5,velocity_outlier_same_direction
