object_id_sb,player_name,touches,matches,avg_x_m,mean_hsv_tpr_on_ball,mean_adjusted_tpr
29697,Andreas Hanche-Olsen,71,1,41.4112676056338,0.34745626278499786,-0.048360287738048464
18789,Danilho Raimundo Doekhi,113,2,47.02212389380531,0.33993235956428897,-0.04690376111185278
50490,Cenk Özkacar,201,2,45.25671641791045,0.3324026639283057,-0.04683507615673721
51628,Rav Wiebe van den Berg,107,1,43.311214953271026,0.3316620321631526,-0.046191609632291956
23351,Keven Matteo Schlotterbeck,186,2,51.0247311827957,0.34176826234191127,-0.04510275419264456
9110,Benedikt Steffen Gimber,140,2,41.02857142857143,0.34845656919160906,-0.041355461162011234
8509,Vilmos Tamás Orbán,244,2,53.829098360655735,0.3373633946730553,-0.03946063821563811
7739,Kevin Diks Bakarbessy,83,2,38.19879518072289,0.34186143766949956,-0.03942048297841698
444262,Felipe Marlon Chávez Fischer,4,1,50.25,0.3385064855379729,-0.03934715625747166
8352,Jeffrey Julian Gaston Chabot,242,2,54.56487603305786,0.35889228383075494,-0.0385107143567179
10303,Patrick Mainka,137,2,47.61970802919708,0.35168398870113315,-0.03819939376338415
13294,Robin Leon Koch,210,2,52.247142857142855,0.3309476508491613,-0.037971185775851256
8931,Philipp Lienhart,143,2,54.04265734265734,0.35024506099876407,-0.03774449483703834
49230,Albian Hajdari,179,2,55.493296089385474,0.3490893721837308,-0.03714752350543478
413994,Luca Reggiani,72,1,60.39861111111111,0.34084754464532874,-0.03699093201162096
20770,Ozan Muhammed Kabak,210,2,53.720952380952376,0.3495804265125036,-0.03649786678257861
152512,Leopold Querfeld,106,2,50.54716981132076,0.35133209773087687,-0.03615153122887213
8904,Hauke Finn Wahl,188,2,46.988297872340425,0.34310312124898695,-0.03556222051113356
8538,Waldemar Anton,247,2,61.6668016194332,0.3456582630461117,-0.03518973087053375
24644,Eric Anders Smith,165,2,50.769090909090906,0.3448203772070706,-0.03385689336184439
3493,Emre Can,119,1,53.49579831932773,0.35224372592077896,-0.03281174843660614
81330,Robin Hranáč,153,2,56.85947712418301,0.35327367684481764,-0.032588036836529374
29353,Cédric Adrian Zesiger,87,2,53.747126436781606,0.36272099409930775,-0.03169025241200107
8808,Matthias Ginter,211,2,52.10473933649289,0.356909119335248,-0.031133854710467118
201513,Konstantinos Koulierakis,125,2,48.8992,0.3649722577408578,-0.03087752757128423
8235,Maximilian Arnold,93,2,52.884946236559145,0.353364940210624,-0.030364040645602473
8207,Dominik Kohr,82,2,49.326829268292684,0.3645384757085559,-0.030029363707081244
48540,Lars Ritzka,20,1,48.035000000000004,0.34692323299790706,-0.029163973960072993
133483,Lennard Patrick Maloney,15,1,65.69333333333333,0.36695575198598607,-0.02886079853706026
48511,Joël Pascal Schmied,28,1,51.853571428571435,0.3525152898244505,-0.028815898923609837
11175,Diogo Filipe Monteiro Pinto Leite,46,1,56.28695652173913,0.36487346283169386,-0.028238507362487203
78766,Ramon Hendriks,173,2,57.564161849710985,0.36912970632859415,-0.027960374643952856
3191,Ramy Bensebaini,78,1,64.77564102564102,0.35024806832040756,-0.027590408336542166
8708,Adam Dźwigała,131,2,50.37099236641222,0.35164556325635277,-0.02706739241909904
77234,Luca Kerber,27,1,70.36666666666667,0.36408881355683753,-0.026164971522764844
181010,Sael Kumbedi Nseke,39,1,53.08974358974359,0.35178129704557787,-0.024978791430600954
120833,Aurele Amenda,257,2,54.44007782101168,0.34424069781219696,-0.024486170518519312
6405,Stanley Nsoki,62,1,50.35967741935484,0.35783564183554845,-0.02401964588976847
131049,Ameen Al Dakhil,108,1,55.239814814814814,0.3797974608003036,-0.023288715345794436
260726,Jonas Adjei Adjetey,78,1,55.80769230769231,0.3829474343622892,-0.023272062811363684
8814,Nico Elvedi,213,2,48.77042253521127,0.3573356739085182,-0.022729957930667278
9186,Marnon Busch,103,2,60.4864077669903,0.36744049324954514,-0.022243640478156006
39460,Nicolas Seiwald,143,2,60.15804195804196,0.35515804275534535,-0.021707865771827047
24118,Nico Cedric Schlotterbeck,235,2,59.97021276595745,0.35926665367120053,-0.02145862206592335
7083,Anthony Jung,78,2,50.75128205128205,0.36795478662718867,-0.02007087184247524
9198,Niklas Dorsch,176,2,59.529545454545456,0.37228067787038044,-0.01761720633004348
8676,Danny Vieira da Costa,192,2,56.330729166666664,0.3772774420326565,-0.017259179605295456
52224,Jenson Seelt,54,1,46.24444444444444,0.359839132161907,-0.01692095631427183
3767,Ellyes Joris Skhiri,70,1,48.537142857142854,0.3485005570742241,-0.015671935483604
404317,Lazar Jovanović,7,1,87.64285714285714,0.38791776327386457,-0.015168412872233472
15854,Marco Friedl,71,1,61.336619718309855,0.36679751139546446,-0.015060220817603396
3097,Pascal Groß,139,1,70.08345323741007,0.3708673459826959,-0.014188128374689172
8826,Leonardo Jesus Loureiro Bittencourt,25,1,62.788000000000004,0.36840232332933054,-0.013830301224262265
395597,Leon Avdullahu,265,2,61.60150943396226,0.37296211096879106,-0.013525245256490194
9164,Christopher Trimmel,141,2,59.5404255319149,0.37436487109981476,-0.012120825016949848
152063,Pharell Nnamdi Collins,144,1,57.452083333333334,0.3612076146688228,-0.012109210495507373
21865,Senne Lynen,150,2,57.65266666666666,0.3704479164429817,-0.011594762658078463
12034,David Raum,253,2,64.1098814229249,0.36542257968583486,-0.011433775165985597
39360,Angelo Stiller,165,2,67.55939393939393,0.38268950551789543,-0.011354959254480183
300704,Denis Huseinbašić,96,1,60.32708333333333,0.37012327405241857,-0.011207914695641787
8518,Marcel Sabitzer,46,1,79.23913043478261,0.3669500944886405,-0.010888382168309164
16554,Joakim Mæhle Pedersen,6,1,38.083333333333336,0.36595807827205595,-0.010802010204122886
12407,Maximilian Mittelstädt,142,2,69.0056338028169,0.38289945714650225,-0.01058338283819002
11821,Stefan Posch,66,1,40.9,0.3814565329871289,-0.010264245103615384
38917,Tom Krauß,108,2,59.205555555555556,0.36938930711538653,-0.009462519453494031
131554,Yannik Engelhardt,74,1,52.77297297297297,0.37357880173959507,-0.008325803387630004
22324,Philipp Sander,170,2,61.70882352941177,0.37399373691780796,-0.006422787250970455
296701,Aaron Zehnter,54,1,49.78333333333334,0.3707562273397175,-0.006003861136461356
3513,Oliver Jasen Burke,19,2,71.03684210526316,0.3848322469906769,-0.005909895315322226
95954,Kaishu Sano,143,2,61.43006993006993,0.389735536999365,-0.005078551739551458
433712,Kacper Potulski,63,1,46.55396825396826,0.3870781080058732,-0.004642670084871005
186412,Jeanuël Belocian,64,1,59.8828125,0.4017762689357504,-0.004443228237902445
31353,Manolis Saliakas,55,1,68.08909090909091,0.37174814978969223,-0.00433905716828783
39245,Lorenz Assignon,72,1,62.55416666666666,0.38716679124501846,-0.004264053833390584
24179,Olivier Deman,102,1,65.18823529411765,0.3780477973364262,-0.00418482721716663
314756,Elias Niklas Baum,19,1,61.31052631578948,0.3691716303108994,-0.004145194853430768
11459,Lukas Kübler,129,2,59.451937984496126,0.38415197552489005,-0.003926941326354191
143728,Hugo Larsson,146,2,64.04452054794521,0.3654540536204234,-0.0023511190139603624
217047,Fares Chaïbi,27,1,70.8851851851852,0.36222120509403616,-0.0019512874637919063
167880,Samuel-Germain Kinduelu Mbangula Tshifunda,4,1,76.7,0.3805051184387439,-0.001352613774324024
134717,Jobe Samuel Patrick Bellingham,233,2,66.03776824034334,0.3805806051189415,-0.0012845226155043523
36830,Joseph Scally,175,2,63.46114285714286,0.3787569359195567,-0.0012513374670732674
32587,Vinicius de Souza Costa,77,2,58.23246753246753,0.39513495743473265,-0.0011372069319809466
318751,José María Andrés Baixauli,143,2,65.84685314685315,0.39857064804996206,-0.0005217433246900961
8403,Nadiem Amiri,199,2,68.61507537688442,0.3942082196160814,-0.00037342464596938066
416763,Noahkai Daniel Banks,65,1,56.46153846153846,0.3830927565777894,0.000444092347360304
16570,Vladimír Coufal,190,2,71.39684210526316,0.3874088384072554,0.0007744234919984727
11282,Vincenzo Grifo,113,2,64.24070796460177,0.3900028449238021,0.0018253636965184783
48396,Rocco Reitz,162,2,63.59382716049383,0.38214717372762025,0.0019552543709690402
25368,Wouter Burger,169,2,67.03727810650886,0.38862688024894426,0.001968734199078187
131159,Julian Niehues,36,1,56.955555555555556,0.39145203559936304,0.0019911436176772413
131560,Jordy Makengo Basambundu,29,1,41.38965517241379,0.3903869223751771,0.0020038478302835012
38991,Eric Martel,188,2,52.40691489361702,0.38144594253703445,0.0020939959375373247
12630,Bote Ridle Nzuzi Baku,246,2,61.38089430894309,0.3790100685536079,0.00218574483644742
298193,Bence Dárdai,9,1,53.13333333333333,0.3791215558305415,0.002361467354362678
9109,Jonas Föhrenbach,93,1,74.71290322580646,0.3929409393987512,0.002687154319148777
34339,Giovanni Reyna,34,1,71.82058823529412,0.385442638639301,0.0035380335120759397
13315,Philipp Mwene,80,2,72.78625,0.397312274631145,0.0036972017904610644
32309,Ísak Bergmann Jóhannesson,164,2,65.71341463414635,0.3833841914175605,0.004088639910055714
8238,Mahmoud Dahoud,123,1,62.8130081300813,0.3781528659922026,0.004836040827872387
5490,Jackson Irvine,14,1,59.357142857142854,0.387416417391475,0.006117497070028288
9410,Marius Wolf,65,1,64.57230769230769,0.4011749818063217,0.006626961082444517
254651,Oscar Winther Højlund,116,2,70.26206896551724,0.3757251194597784,0.006743969238186291
12323,Florian Neuhaus,78,2,64.8,0.3879433800278962,0.007154733049823319
8401,Maximilian Eggestein,196,2,61.53418367346939,0.39558303841940473,0.0074633657440115065
44857,Kristoffer Lund Hansen,165,2,63.989696969696965,0.38678289400079335,0.0076014615507137
296291,Nathaniel Brown,139,2,68.10575539568346,0.3759017027462654,0.008045162519630666
40943,Luca Netz,52,2,65.63269230769231,0.3906989802488448,0.009474412118759351
460324,Hennes Behrens,54,1,52.833333333333336,0.4007798703914866,0.011318978409800786
8960,Bernardo Fernandes da Silva Junior,22,1,53.554545454545455,0.40091433004902155,0.011732325595123787
8938,Janik Haberer,37,1,56.61351351351351,0.4052314337659456,0.012119463571764525
16169,James Sands,134,2,61.79328358208954,0.3911465397297045,0.012647943006538374
8934,Pascal Stenzel,44,1,66.11818181818181,0.41706294905140084,0.013976772905302838
404984,Louis Oppie,116,2,68.8103448275862,0.3932361473139418,0.014947440745531872
8945,Christian Günter,62,1,76.65322580645162,0.4031414831841828,0.015274676303509833
424457,Johan Manzambi,176,2,67.57840909090909,0.40340116054747094,0.01536422000472521
16190,Rasmus Nissen Kristensen,99,2,68.45858585858585,0.3853303224919933,0.015800544164699348
10012,Josha Mamadou Karaboue Vagnoman,60,2,74.28,0.41789114906758124,0.01616476154604689
95175,Joel Chima Fujita,153,2,69.07254901960785,0.3949335397876185,0.016938777611637642
284660,Robin Fellhauer,112,2,71.59017857142858,0.40387547082005654,0.016977036413396027
408608,Jan Bürger,21,1,80.53809523809524,0.4245490387713292,0.01832954159767634
31427,Dimitrios Christos Giannoulis,147,2,68.70136054421769,0.4080767392361046,0.018871286733775517
21199,Han-Noah Massengo,72,2,67.32083333333334,0.40436058501189276,0.019563425859035536
35609,Karim-David Adeyemi,24,2,83.61666666666666,0.39979095601427694,0.020148229932218407
23452,Alex Král,18,1,64.74444444444445,0.4020704830896054,0.020215195364288466
152058,Tom Alexander Rothe,15,1,69.03333333333333,0.41360661911290103,0.020494648918719924
57443,Daniel Svensson,98,2,71.77857142857142,0.40257463727477455,0.020612161931861814
140575,Arijon Ibrahimović,91,2,78.31318681318682,0.41070871150219757,0.02081216397220595
369243,Lukas Ullrich,86,1,69.60581395348838,0.40015556173487477,0.020971104596208198
29497,Yukinari Sugawara,154,2,64.89805194805194,0.4030788314027908,0.021045824848698307
23909,Samuel Emmanuel Essende Mbongu,12,1,63.86666666666667,0.4040886206366136,0.021439956406184516
313937,Aljoscha Kemlein,43,1,64.63023255813954,0.4053407136710089,0.02348542594569192
308252,Badredine Bouanani,82,1,79.99146341463415,0.42701522751968146,0.02392905137358335
8903,Mathias Honsak,20,1,73.155,0.413444551127364,0.023983659145678144
15879,Mattias Svanberg,12,1,58.025,0.40076311211968524,0.02400302364350632
8939,Nicolas Höfler,41,1,51.056097560975616,0.41283922376480975,0.024456149219916193
253296,Jovan Milošević,14,1,69.49285714285715,0.4068677611782248,0.024635136624632015
24532,Jens Dalsgaard Stage,102,2,64.65490196078431,0.4067401453488554,0.024746422776969642
8231,Yannick Gerhardt,33,1,63.54848484848485,0.4310363379760724,0.02481684080241953
316237,Mert Kömür,34,1,87.98823529411764,0.4088318258345291,0.026183161604100003
5623,Jae-Sung Lee,90,2,68.45666666666668,0.42014764753793726,0.026196948900717422
199651,Nikolas Konrad Veratschnig,41,2,77.40975609756097,0.41993787678125105,0.026718645361615858
39070,Ansgar Knauff,96,2,85.71041666666667,0.393674487219539,0.026930151116132246
41783,Tiago Barreiros de Melo Tomás,7,1,80.89999999999999,0.4188023632255394,0.02737151814713037
48959,Omar Haktab Traorè,86,2,66.37558139534885,0.4175480159959809,0.027423306536969606
9402,Rani Khedira,60,2,59.098333333333336,0.41576159478694297,0.027715131703750714
47662,Derrick Arthur Köhn,96,2,73.2,0.41388975610159545,0.02828224088665708
49665,Felix Kalu Nmecha,102,2,74.96862745098039,0.40650041010370463,0.0284496688085068
42822,András Schäfer,39,2,76.77179487179487,0.4162590855273701,0.028631140125712537
23389,Nikolas Terkelsen Nartey,89,2,69.46292134831461,0.4277387917548626,0.02871233766604955
131552,Philipp Treu,162,2,62.090123456790124,0.4169694626180783,0.028783971994059316
24977,Christoph Baumgartner,90,2,67.9,0.40586033009565997,0.029213884824379917
21261,Jonas Older Wind,24,1,74.3125,0.40628400795925584,0.029523919483076994
7611,Alexis Claude Maurice,121,2,76.70578512396693,0.4194143596109064,0.029783428347131755
153161,Ezechiel Banzuzi,26,2,72.05384615384615,0.40667591507444256,0.030084674713637297
12387,Julian Ryerson,180,2,85.72444444444444,0.411590770838357,0.030865495101233147
254718,Nelson Felix Patrick Weiper,10,1,79.84,0.42668622512365156,0.03086967460060529
133208,Patrick Osterhage,36,1,65.0638888888889,0.4189850060882202,0.031118199207547215
256938,Can Yılmaz Uzun,142,2,79.48169014084507,0.39893128991012766,0.033084482931390734
21623,Martijn Kaars,40,2,79.85,0.41249538519978923,0.03380232156007585
31744,Adrian Beck,53,2,75.8377358490566,0.42544678029318467,0.03541739892053983
16224,Danel Sinani,115,2,81.25130434782608,0.4136110154392965,0.03648146580862315
67007,Eren Sami Dinkçi,47,1,66.01914893617021,0.42647008827207616,0.03700919629039033
9159,Grischa Prömel,120,2,71.8675,0.4228208175103338,0.03787218379143818
22067,Woo-Yeong Jeong,24,2,79.6125,0.4234195442619344,0.03828105748319873
31955,Jakub Kamiński,107,2,81.80280373831775,0.4174517998395805,0.03852564356342266
156734,Bilal El Khannous,131,2,74.16870229007634,0.43955721248316504,0.03878430815202821
254714,Dženan Pejčinović,40,1,80.97749999999999,0.44529392904609477,0.03907443187244191
48169,Marco Grüll,60,2,78.935,0.42104332208839906,0.03910436320155078
131243,Deniz Undav,87,2,84.70574712643678,0.4339275263480044,0.03941538684940168
396377,Max Moerstedt,6,1,90.31666666666666,0.4286668058070838,0.03948480135318603
9209,Tim Skarke,29,2,74.12068965517241,0.4275737502658382,0.039896040573867406
45117,Arkadiusz Pyrka,117,2,69.72991452991452,0.41868733356295185,0.04006108676123167
291796,Jean-Mattéo Bahoya Négoce,66,2,75.50757575757575,0.40846367018223195,0.04082741527345615
31310,Jan-Niklas Beste,58,2,69.7293103448276,0.429190008795624,0.040895945916975394
7198,Franck Honorat,101,2,81.65049504950495,0.4230504118560905,0.04308492212664963
141358,Mohamed El Amine Amoura,42,2,81.01904761904763,0.43609250902135377,0.04319988721084391
28805,Jamie Leweling,104,2,80.1221153846154,0.44013675354222426,0.043438595385148056
41310,Sebastian Søraas Sebulonsen,36,2,63.87777777777777,0.42426528674598346,0.04428647736838479
7241,Arnaud Nordin,100,1,72.78,0.4406223937712469,0.044805843248200604
100436,Shuto Machino,11,2,82.12727272727273,0.42550996780606715,0.045089079763510294
5460,Andrej Kramarić,113,2,79.20442477876107,0.43218761565506647,0.04512618428599197
48863,Jan Schöppner,43,1,73.89767441860465,0.4357848566089172,0.04553107152931478
42229,Yuito Suzuki,56,1,78.65357142857144,0.4336743335907455,0.04580752671007244
35705,Arnaud Kalimuendo Muinga,49,1,81.87142857142857,0.4128398397608081,0.04866734720298009
3043,Christian Dannemann Eriksen,109,2,70.48256880733945,0.44310803567120266,0.04878040989836499
48244,Paul Nebel,110,2,75.71454545454546,0.44495979142731706,0.04940388096814448
8375,Sheraldo Rudi Salomo Willem Becker,32,1,95.41875,0.4414326113261926,0.049711833235448394
12318,Linton Maina,66,2,74.54848484848485,0.4302975010319785,0.050547015444198054
23614,Chris Jan Führich,116,2,83.26120689655171,0.446647776724174,0.051097374975288705
261222,Kota Takai,10,1,39.89,0.43309285745170956,0.0511882523244845
50436,Fabian Rieder,128,2,74.94375,0.44153343132039663,0.05144766928156249
23658,Aurélio Gabriel Ulineia Buta,10,1,79.81,0.42594742416406445,0.0526305989997343
49692,Armindo Sieb,12,1,63.21666666666666,0.4487014374272251,0.052884886904178786
35242,Maximilian Beier,108,2,88.84166666666667,0.4342270713090619,0.05331468822414899
228605,Adam Daghim,60,2,84.73,0.43927704051506117,0.0536791294296401
48503,Cameron Mitchel Puertas Castro,129,2,74.61705426356589,0.435816316767133,0.05367959490530239
158661,Fisnik Asllani,53,2,72.24150943396226,0.4415331309832569,0.05370749308738761
17042,Andreas Skov Olsen,15,1,53.81333333333334,0.4311042894465311,0.05434420097035227
39545,Alexander Prass,35,2,79.27428571428571,0.4398878201146873,0.05508752553205862
8361,Ritsu Doan,71,1,75.58028169014084,0.42995644509876985,0.056639619934439694
27569,Jesper Lindstrøm,18,1,87.49444444444445,0.462997663745974,0.05677816657232112
396385,Forzan Assan Ouédraogo,39,1,75.33589743589744,0.4353993113407239,0.05766667215523773
404863,Livan Baha Burcu,25,1,91.148,0.4395831061959003,0.05772781847058331
52218,Johan Saint-Cyr Bakayoko,38,1,80.47105263157896,0.43589832589227034,0.058165686706784146
185015,Justin Gideon Njinmah,62,2,87.74032258064516,0.440424104771775,0.058288226628640236
8784,Romano Schmid,162,2,79.53950617283951,0.4403664477204836,0.058302756135152005
12303,Kevin Stöger,63,1,85.12539682539682,0.44001336576745914,0.06082890862879253
395795,Tidiam Diadie Stephan Gomis,10,1,77.25,0.4369102639526016,0.060923293557803807
430240,Bazoumana Touré,110,2,72.80181818181818,0.44794885932256945,0.06133737500622017
201900,Anton Kade,77,2,79.387012987013,0.4498023048428267,0.06220845349823735
32289,Victor Okoh Boniface,11,1,82.2,0.44504527532442917,0.06318754311136128
33297,Patrick Wimmer,11,1,66.21818181818182,0.4418668902698388,0.06510680179365988
28087,Andrej Ilić,33,2,84.21212121212122,0.45187706665310384,0.06558732825823435
282273,Haris Tabaković,41,2,76.45853658536586,0.44619131654273325,0.06561361287334155
8406,Florian Kainz,50,2,70.29,0.4467996446156417,0.06616396525810449
484944,Ayoube Amaimouni-Echghouyab,12,1,83.65833333333333,0.43180966453361186,0.06763717197578382
8309,Michael Gregoritsch,44,1,78.00227272727273,0.46259278585772334,0.06804476513384618
33081,Ricky-Jade Jones,15,1,75.26,0.44986438398521716,0.06856546366377048
28914,Lovro Majer,18,1,80.53333333333333,0.4747870768573787,0.06856757968372583
183639,Jens Castrop,35,2,74.68,0.4500968305916876,0.06943572168780351
89986,Carney Chibueze Chukwuemeka,98,2,80.64489795918367,0.4528513267037641,0.06978420885568262
9133,Marius Bülter,28,2,91.88214285714285,0.45166838492644246,0.07145497912743717
58293,Igor Matanovic,39,2,74.99230769230769,0.46037186896269133,0.07217412127162051
11399,Robin Hack,79,1,81.6113924050633,0.4516014541264048,0.0724169969877382
457658,Yannik Wagner,5,1,89.4,0.46298215324343567,0.0727283681638333
472259,Yan Diomande,110,2,78.32818181818182,0.4496983097693756,0.07323524788620828
9221,Phillip Tietz,35,1,78.17428571428572,0.46648857412588884,0.0747677960351446
157495,Rômulo José Cardoso da Cruz,74,2,78.6891891891892,0.4522098877788181,0.07553880393902078
30088,Fábio Daniel Soares Silva,37,1,96.3027027027027,0.4546859604870027,0.07684748383005303
426536,Said El Mala,49,2,83.69795918367346,0.4563206337366455,0.0769766146757942
373743,William Cole Campbell,6,1,91.75,0.4666860089332381,0.07750400447934032
48543,Benedict Hollerbach,29,1,87.13448275862069,0.4740515055261472,0.07823495500310093
121333,Antonio Nusa,109,2,80.27798165137614,0.4553223882873078,0.07832645336211218
74089,Marvin Pieringer,16,1,65.24374999999999,0.46886465149039136,0.07940375950870551
9102,Serhou Yadaly Guirassy,45,2,90.53777777777778,0.46132963059875015,0.0798024662282446
8570,Niklas Stark,2,1,33.05,0.4626432951072254,0.0804106705536326
408577,Ilyas Ansah,44,2,79.36363636363636,0.4686987456293447,0.08044761559217307
40957,Tim Lemperle,67,2,83.2597014925373,0.46831323184363055,0.08127712075019575
48821,Sirlord Calvin Conteh,58,2,76.26379310344828,0.4724159085185437,0.08247654656397715
12418,Lucas Höler,53,2,68.16603773584906,0.47327737803011066,0.08501119427711612
24849,Mikkel Kaufmann,21,1,91.71428571428571,0.4764302412736232,0.08617645619402077
33452,Connor Metcalfe,21,1,84.5,0.46229511777524995,0.08620791081726993
13329,Silas Katompa Mvumpa,24,1,93.10833333333333,0.47899965453216115,0.08727887644141692
390512,Elias Saad,9,1,61.544444444444444,0.4715686140952528,0.08891994986482372
8325,Ragnar Prince Friedel Ache,36,2,78.65277777777777,0.4686388425192448,0.08914302577395392
6874,Ermedin Demirović,33,1,81.0090909090909,0.4812056196864189,0.08977477460800988
7191,Mathias Pereira Lage,56,2,81.21428571428571,0.46892261712362443,0.09069488503422063
296991,Derry Lionel Scherhant,24,1,66.60416666666667,0.4806727424166393,0.09228966787174574
18119,Elvis Rexhbeçaj,4,1,45.325,0.47519381516978787,0.09254515093935879
363583,Brajan Gruda,49,1,85.53673469387755,0.4700327089395544,0.09404573854475663
17277,Jonathan Michael Burkardt,16,1,85.825,0.4608419039119656,0.09666941135413754
40707,Ngankam Jessic Gaïtan Ngankam,5,1,62.4,0.4710059820372526,0.09768915687292239
104616,Andréas Hountondji,31,1,83.08709677419354,0.47523558352462364,0.09914837656664362
459102,Adam Kölle,16,1,74.6875,0.48979851353263315,0.09954472845303076
8769,Xaver Schlager,15,1,64.66666666666667,0.477552483173249,0.09981984398776284
165851,Keke Maximilian Topp,17,1,85.16470588235293,0.48200568719680703,0.10014795498373909
102372,Budu Zivzivadze,16,1,75.05,0.49514330931619627,0.10568241733451045
457916,Youssoupha Niang,12,1,59.00833333333333,0.48809546025684475,0.11024181846140017
405354,Jeremy Alberto Arévalo Mera,7,1,73.1,0.50291512357852,0.11148427850011104
8962,Ihlas Bebou,10,1,87.9,0.5016988463166429,0.11730933703444568
430540,Kento Shiogai,10,1,67.88,0.5309557076924876,0.12473621051883474
30394,Stefan Schimmer,24,2,97.60000000000001,0.5155460314926001,0.12558958132471648
149579,Rodrigo Duarte Ribeiro,3,1,59.96666666666667,0.520648464227164,0.12610044350328686
396311,Conrad Harder Weibel Schandorf,5,1,87.84,0.5073349583531427,0.12960231916765652
28239,Adam Hložek,6,1,78.95,0.519747594223095,0.13535808494089782
385572,Younes Ebnoutalib,2,1,102.35,0.5017786189335548,0.13760612637572675
8211,Benjamin Paa Kwesi Henrichs,4,1,61.65,0.5432666333438659,0.16727966294906813
