match_id,team,frame,object_id,player_name,TPR,pressure,compactness,lpc,pos,anticipation,synchronization,pressure_percentile,compactness_percentile,lpc_percentile,pos_percentile,anticipation_percentile,synchronization_percentile,weakest_dimension,tied_dimensions,n_tied
DFL-MAT-J041UB,0,150777,DFL-OBJ-J0117M,Haris Tabaković,0.4264140450072704,0.2175855386812044,0.8276083382492448,0.5795950517331039,0.7142857142857143,0.3137068492094745,0.2727272727272727,0.9215760062685582,0.8939809468822171,0.7633516166281755,0.648527713625866,0.8256918096337842,7.217090069284065e-05,synchronization,synchronization,1
DFL-MAT-J041UB,0,150838,DFL-OBJ-J0117M,Haris Tabaković,0.3288304000145955,0.0,0.9030631035479488,0.5101606904999468,0.5714285714285714,0.0,0.4729406437215068,0.0,0.9441345677994062,0.5551282580006599,0.5311932942923128,0.0,0.09276538271197625,anticipation,"anticipation,pressure",2
DFL-MAT-J041UB,0,152153,DFL-OBJ-J0117M,Haris Tabaković,0.6236814343316104,0.8267729737098479,0.7777850254415084,0.4682367131220462,1.0,0.4595756276926406,0.3561641116066851,0.9818902589904323,0.8498535961728803,0.4113586687561861,0.7418086027713626,0.9487225750577367,0.01930056087099967,synchronization,synchronization,1
DFL-MAT-J041UB,0,152369,DFL-OBJ-J01D4G,Franck Honorat,0.4822945759989265,0.0,0.778724203841304,0.5903469501022748,1.0,0.4108084724369315,0.4189625945187551,0.0,0.8508227482678984,0.7851472286374134,0.7418086027713626,0.9127402259980204,0.050076294952161,pressure,pressure,1
DFL-MAT-J041UB,0,165058,DFL-OBJ-J01D4G,Franck Honorat,0.4732688684953557,0.0,0.8836349843306509,0.4426526865280853,0.625,0.4778711876223503,0.6401738149150611,0.0,0.9305251979544704,0.3429148795776971,0.5823521527548664,0.9597698779280766,0.4314427994061366,pressure,pressure,1
DFL-MAT-J041UB,0,170877,DFL-OBJ-002GC7,Luca Netz,0.571633190128557,0.3004797007342321,0.5973253988172107,0.4872531660538818,1.0,0.4299382465102749,0.6778958110206892,0.9437015423952491,0.5136042147806005,0.4717760227647641,0.7418086027713626,0.9279012702078522,0.5620875948531837,lpc,lpc,1
DFL-MAT-J041UB,1,26980,DFL-OBJ-J02270,Emir Sahiti,0.3726398126004694,0.0,0.6217936439407146,0.6204275953073435,0.4285714285714286,0.2536981085815442,0.559014279618649,0.0,0.5719337677334213,0.8324088584625536,0.3951150610359617,0.7688469152095018,0.21833759485318377,pressure,pressure,1
DFL-MAT-J041UB,1,33302,DFL-OBJ-J02322,Alexander Rössing-Lelesiit,0.1952287663770615,0.0,0.957398165314346,0.0149508365833552,0.0,0.0,0.5498138358982294,0.0,0.9815190943582975,0.04050849554602441,0.0,0.0,0.20040312603101287,anticipation,"anticipation,pos,pressure",3
DFL-MAT-J041UB,1,38239,DFL-OBJ-J02270,Emir Sahiti,0.4289032634719182,0.0,0.8400786010799884,0.5049648689583577,1.0,0.0,0.6405247989204126,0.0,0.9025125783569778,0.5359204882876938,0.7418086027713626,0.0,0.4327057901682613,anticipation,"anticipation,pressure",2
DFL-MAT-J041UB,1,46624,DFL-OBJ-J01VXC,Giorgi Gocholeishvili,0.3110066733992904,0.0671819207743069,0.6003433661879733,0.5667483314336977,0.1999999999999999,0.0,0.7004280953576227,0.7860132794457275,0.5207233586275156,0.7330656136588585,0.17336996865720883,0.0,0.6411662817551963,anticipation,anticipation,1
DFL-MAT-J041UB,1,47606,DFL-OBJ-002G8B,Ransford-Yeboah Königsdörffer,0.5371781305430374,0.1406695992118908,0.666454519285113,0.5337054682624623,1.0,0.3995634212630303,0.6395088079427431,0.8796962636093698,0.6785044127350709,0.6377897146156384,0.7418086027713626,0.9032909930715936,0.4293910838007258,synchronization,synchronization,1
DFL-MAT-J041UB,1,50828,DFL-OBJ-J01VXC,Giorgi Gocholeishvili,0.4964818359610775,0.3648129796167205,0.7004804077758555,0.5048707119265491,1.0,0.3195499812769793,0.3340552349435945,0.9543415951831079,0.7462368030353019,0.5354823078192016,0.7418086027713626,0.8310943170570769,0.014635227647641042,synchronization,synchronization,1
DFL-MAT-J041UB,1,60385,DFL-OBJ-002G8B,Ransford-Yeboah Königsdörffer,0.3555041998497561,0.1791131044523605,0.7784079456058399,0.5968672522200876,0.4285714285714286,0.2499642875362572,0.2727272727272727,0.9045024331903662,0.8504722038931046,0.7969059303860112,0.3951150610359617,0.7654291075552623,7.217090069284065e-05,synchronization,synchronization,1
DFL-MAT-J041UB,1,66312,DFL-OBJ-J02322,Alexander Rössing-Lelesiit,0.2883675504497528,0.0852530391315387,0.7955973019333373,0.675105696216245,0.3333333333333333,0.0,0.3353125106692231,0.8180674694820191,0.8675354668426262,0.8820521280105575,0.27682695480039593,0.0,0.01482596502804355,anticipation,anticipation,1
DFL-MAT-J041UB,1,74710,DFL-OBJ-002G8B,Ransford-Yeboah Königsdörffer,0.3608666125860282,0.1450583666358017,0.69363673906608,0.4965174431231509,0.5,0.0,0.6370154118384961,0.8830058149125701,0.733689376443418,0.504850915539426,0.4198026641372484,0.0,0.42087491751897066,anticipation,anticipation,1
DFL-MAT-J041UB,1,74831,DFL-OBJ-J02270,Emir Sahiti,0.355223994617967,0.0323841903265463,0.7583088362043083,0.3504733788980824,0.3333333333333333,0.2371432789653745,0.6427743068188212,0.7001917683932696,0.8287951583635764,0.19359844110854504,0.27682695480039593,0.7537683520290334,0.4405311778290993,lpc,lpc,1
DFL-MAT-J041UB,1,115072,DFL-OBJ-J01VXC,Giorgi Gocholeishvili,0.467642229280128,0.0593745597195732,0.7554064829150494,0.4253622310464834,0.8571428571428572,0.248317947060462,0.6886745405212087,0.7698624628835368,0.8254031260310128,0.30443747937974264,0.7251474348399868,0.7639032085120422,0.6002969317057076,lpc,lpc,1
DFL-MAT-J041UB,1,122150,DFL-OBJ-002G8B,Ransford-Yeboah Königsdörffer,0.4157773427544372,0.0,0.7296728619848349,0.1406584283085584,1.0,0.2873101995580627,0.5168500545119914,0.0,0.7937613411415374,0.09611617452985813,0.7418086027713626,0.8004268393269548,0.14608421313097988,pressure,pressure,1
DFL-MAT-J041UB,1,122773,DFL-OBJ-J02322,Alexander Rössing-Lelesiit,0.5294515942132602,0.5589024806197894,0.2592457581340315,0.1727672100595297,1.0,0.4884921527425088,0.4904010273595742,0.9719152095018145,0.0337295859452326,0.10516331243813923,0.7418086027713626,0.9653012619597493,0.11156074727812604,compactness,compactness,1
DFL-MAT-J041UB,1,126837,DFL-OBJ-J02322,Alexander Rössing-Lelesiit,0.453626036372913,0.0,0.9700179119271146,0.5238128866514129,1.0,0.0,0.6970296775369011,0.0,0.9915920900692841,0.6036374133949192,0.7418086027713626,0.0,0.6293921148135929,anticipation,"anticipation,pressure",2
DFL-MAT-J041UB,1,128069,DFL-OBJ-J01HP7,Miro Max Maria Muheim,0.2482251476377098,0.0348019211661038,0.7454572094505846,0.0785068633452164,0.5,0.0,0.4243660797569263,0.7077594028373474,0.8137887660838007,0.081326294952161,0.4198026641372484,0.0,0.05328274496865721,anticipation,anticipation,1
DFL-MAT-J041UB,1,129467,DFL-OBJ-J01HP7,Miro Max Maria Muheim,0.5227737603641742,0.1607245907622433,0.7564088302642624,0.6799465319672361,0.8571428571428572,0.4678410286418751,0.4708411147850891,0.8938830006598483,0.8265114648630815,0.8846966760145166,0.7251474348399868,0.9537693830419004,0.09075490762124712,synchronization,synchronization,1
DFL-MAT-J041UB,1,129952,DFL-OBJ-J02322,Alexander Rössing-Lelesiit,0.3829176471639361,0.1215184483345749,0.8733756107703503,0.1513060757044137,0.8888888888888888,0.1875330316255615,0.3850978229506461,0.8629938551633124,0.9241432283074893,0.09918859287363907,0.7362926839326955,0.7118164384691521,0.031909848234905974,synchronization,synchronization,1
DFL-MAT-J041UB,1,131743,DFL-OBJ-J02322,Alexander Rössing-Lelesiit,0.4986453167877018,0.113942866808706,0.5728626682030724,0.508672427898032,1.0,0.3455319273464745,0.5904700057261887,0.8553179643681953,0.45696552292972614,0.549493772682283,0.7418086027713626,0.8546014104256021,0.28772991586935004,synchronization,synchronization,1
DFL-MAT-J041UB,1,131846,DFL-OBJ-002G8B,Ransford-Yeboah Königsdörffer,0.4878560018819568,0.4007131163378162,0.7185147143911541,0.5568682288420537,0.625,0.3670622400725893,0.4640250826088708,0.9589192923127681,0.77705893269548,0.7074140135268888,0.5823521527548664,0.8744277878587925,0.08421828604420983,synchronization,synchronization,1
DFL-MAT-J041UB,1,136794,DFL-OBJ-J01HP7,Miro Max Maria Muheim,0.7001328526228652,1.0,0.62106266246925,0.5275279922457907,1.0,0.5126787540171351,0.529237903138172,0.9853338419663478,0.5703614731111845,0.6170921313097988,0.7418086027713626,0.9757969729462224,0.16520434675024745,synchronization,synchronization,1
DFL-MAT-J041UB,1,137100,DFL-OBJ-002G8B,Ransford-Yeboah Königsdörffer,0.5246800132930137,0.2678291062923423,0.6889421215118254,0.5677817527284147,0.5,0.3721557549552765,0.8562085395139126,0.9364225915539426,0.7249618525239195,0.735390547674035,0.4198026641372484,0.8790982761464863,0.9756629412735071,pos,pos,1
DFL-MAT-J041UB,1,137189,DFL-OBJ-002G8B,Ransford-Yeboah Königsdörffer,0.585805986207222,0.1511181290853562,0.7536962834762928,0.6720650312668741,1.0,0.6070601044089834,0.5205081402688239,0.8872535879247773,0.8233101699109205,0.880361266908611,0.7418086027713626,0.9947676096997691,0.15158466677664137,synchronization,synchronization,1
DFL-MAT-J041UB,1,141124,DFL-OBJ-002G8B,Ransford-Yeboah Königsdörffer,0.4297123487992419,0.1459301002039318,0.7491362368713969,0.4801558208762761,0.625,0.2626500333481564,0.5663149215737324,0.8836347327614649,0.8180520042890135,0.44827408446057404,0.5823521527548664,0.7774300973276147,0.23318418013856812,synchronization,synchronization,1
DFL-MAT-J041UB,1,152235,DFL-OBJ-0027JU,Jordan Torunarigha,0.3938708599647444,0.0916056462838799,0.4818840127002951,0.5237070364557813,0.6666666666666667,0.2505412178692147,0.5038362494945706,0.8273414302210491,0.272357514021775,0.6033074892774661,0.5936675189706367,0.7659239937314418,0.1287116463213461,synchronization,synchronization,1
DFL-MAT-J041UB,1,169715,DFL-OBJ-J017PC,Jean-Luc Mamadou Diarra Dompé,0.3676269007547188,0.0707268254616936,0.7681510351874323,0.5583816908200643,0.6666666666666667,0.1153671492768982,0.4162736616928131,0.7927200181458265,0.8396774991751897,0.7112390712636094,0.5936675189706367,0.648424612339162,0.048493690201253714,synchronization,synchronization,1
DFL-MAT-J041UN,0,36396,DFL-OBJ-002G8B,Ransford-Yeboah Königsdörffer,0.3699147722471501,0.0,0.7899655579329025,0.4938841725174204,0.5714285714285714,0.2825838693449877,0.411675750536422,0.0,0.8620814087759815,0.4953810623556582,0.5311932942923128,0.7963027878587925,0.046045034642032336,pressure,pressure,1
DFL-MAT-J041UN,0,36407,DFL-OBJ-002G8B,Ransford-Yeboah Königsdörffer,0.3699147722471501,0.0,0.7899655579329025,0.4938841725174204,0.5714285714285714,0.2825838693449877,0.411675750536422,0.0,0.8620814087759815,0.4953810623556582,0.5311932942923128,0.7963027878587925,0.046045034642032336,pressure,pressure,1
DFL-MAT-J041UN,0,37339,DFL-OBJ-J02322,Alexander Rössing-Lelesiit,0.3815969570583718,0.0375309010060555,0.9493926939448576,0.3999290821951444,0.6666666666666667,0.0,0.6606569524534096,0.716033281095348,0.9757969729462224,0.25827903332233587,0.5936675189706367,0.0,0.5017681870669746,anticipation,anticipation,1
DFL-MAT-J041UN,0,70706,DFL-OBJ-002G8B,Ransford-Yeboah Königsdörffer,0.3692221447292506,0.0,0.4395351261593201,0.4617547982925875,1.0,0.0,0.5361223047451578,0.0,0.20351678488947542,0.39284167766413725,0.7418086027713626,0.0,0.17641661167931375,anticipation,"anticipation,pressure",2
DFL-MAT-J041UN,0,76717,DFL-OBJ-J02322,Alexander Rössing-Lelesiit,0.4432116666156441,0.1380830292260328,0.6067414958423489,0.5705344915277791,1.0,0.1762252957053713,0.4420550081848935,0.877690943582976,0.5357503711646321,0.7418910838007259,0.7418086027713626,0.7023311200923787,0.06511361761794787,synchronization,synchronization,1
DFL-MAT-J041UN,0,111985,DFL-OBJ-J01HP7,Miro Max Maria Muheim,0.2597001405206953,0.0405082212552211,0.568095924501093,0.4834494980290064,0.4285714285714286,0.0,0.3636363636363636,0.7245030517980865,0.44634093533487296,0.45887805179808644,0.3951150610359617,0.0,0.021104833388320685,anticipation,anticipation,1
DFL-MAT-J041UN,0,116349,DFL-OBJ-002G8B,Ransford-Yeboah Königsdörffer,0.2997868978724688,0.0469060821516334,0.5266123003242824,0.4444013708777851,0.3333333333333333,0.0,0.6605870137902803,0.7411745298581326,0.35660157538766085,0.3470956367535467,0.27682695480039593,0.0,0.501474348399868,anticipation,anticipation,1
DFL-MAT-J041UN,0,116397,DFL-OBJ-002G8B,Ransford-Yeboah Königsdörffer,0.5074755770432889,0.1582780530810204,0.6279209026943606,0.4523153843773811,1.0,0.4468856636366143,0.4927102944681502,0.892326171230617,0.5873834955460244,0.3668034477070274,0.7418086027713626,0.9402837347410096,0.11441149785549323,synchronization,synchronization,1
DFL-MAT-J041UN,0,116502,DFL-OBJ-002G8B,Ransford-Yeboah Königsdörffer,0.4567732539839324,0.0956870232639978,0.7438046781690952,0.5963980287911749,0.6666666666666667,0.2456978690439472,0.6612631182858284,0.832774868030353,0.8116133289343451,0.7959522434839987,0.5936675189706367,0.7614030023094688,0.5038920735730782,synchronization,synchronization,1
DFL-MAT-J041UN,0,116562,DFL-OBJ-002G8B,Ransford-Yeboah Königsdörffer,0.4210094187448625,0.0372466794857214,0.7493063374687613,0.4206069089745269,1.0,0.1727143812389656,0.4640079242500829,0.7152084708017156,0.81821696634774,0.2949470059386341,0.7418086027713626,0.6992999422632794,0.08418220059386342,synchronization,synchronization,1
DFL-MAT-J041UN,0,121093,DFL-OBJ-J017PC,Jean-Luc Mamadou Diarra Dompé,0.3809800859082133,0.072027801527945,0.5981572892273106,0.4881755756520136,0.5,0.3296483771086257,0.4798526255890666,0.7951789838337182,0.515625,0.4750185582316067,0.4198026641372484,0.8406054107555262,0.09976080501484659,synchronization,synchronization,1
DFL-MAT-J041UN,0,125115,DFL-OBJ-J01VXC,Giorgi Gocholeishvili,0.433090319875918,0.0,0.6126178245404955,0.5264144449699659,0.5,0.5426789501961362,0.53189853910639,0.0,0.5496020290333223,0.6131072665786869,0.4198026641372484,0.9856998515341472,0.16948820521280106,pressure,pressure,1
DFL-MAT-J041UN,0,141878,DFL-OBJ-0002F6,Yussuf Yurary Poulsen,0.5129580774311733,0.0747397204736895,0.7625076728605081,0.4456732024047714,1.0,0.4023210837651006,0.5954723171433393,0.8001948614318707,0.8335790580666447,0.3501886753546684,0.7418086027713626,0.9056107720224348,0.3002824975255691,synchronization,synchronization,1
DFL-MAT-J041UN,0,144802,DFL-OBJ-J017PC,Jean-Luc Mamadou Diarra Dompé,0.3462350956969209,0.0720724240792503,0.6183583250520134,0.4405933123116933,0.375,0.1773452945961678,0.5986711307552721,0.7952408446057406,0.5637372154404487,0.3379247773012207,0.3457553200263939,0.7033208924447377,0.3085976162982514,synchronization,synchronization,1
DFL-MAT-J041UN,0,148779,DFL-OBJ-J01HP7,Miro Max Maria Muheim,0.5034106049283014,0.079549359268714,0.7711505087314068,0.5454291472206574,1.0,0.451322496658035,0.4314000179020426,0.8084687396898713,0.842883949191686,0.6751433107885186,0.7418086027713626,0.9432994473771033,0.05782951171230617,synchronization,synchronization,1
DFL-MAT-J041UN,0,151574,DFL-OBJ-002G8B,Ransford-Yeboah Königsdörffer,0.5763633294901918,0.0836261933448259,0.7579222922376756,0.3910950492937372,1.0,0.6846628903219556,0.6127166254356147,0.815371370834708,0.8282229462223688,0.24432942923127682,0.7418086027713626,0.9974740184757506,0.346265671395579,lpc,lpc,1
DFL-MAT-J041UN,0,153883,DFL-OBJ-J01W6J,Rayan Philippe,0.3395999604087372,0.0404636279999721,0.5449723550516601,0.5033194033891703,0.6666666666666667,0.0,0.5543335264608878,0.7243483998680303,0.3950583553282745,0.5299199934015176,0.5936675189706367,0.0,0.20903270372814253,anticipation,anticipation,1
DFL-MAT-J041UN,0,162115,DFL-OBJ-J01W6J,Rayan Philippe,0.254148155608721,0.0,0.6830470417974368,0.4469307657313073,0.3333333333333333,0.0,0.4253114070071516,0.0,0.7134557489277467,0.3533641949851534,0.27682695480039593,0.0,0.053901352688881556,anticipation,"anticipation,pressure",2
DFL-MAT-J041UN,0,163561,DFL-OBJ-J01QSK,Otto Emerson Stange,0.4393025984966305,0.0356867364201501,0.6496037873450998,0.5028133855266993,0.8,0.296704764297228,0.5633608576901039,0.7104503464203233,0.6397073985483339,0.5280641702408446,0.6956450016496206,0.8096440943582975,0.2269259320356318,synchronization,synchronization,1
DFL-MAT-J041UN,0,174928,DFL-OBJ-0002F6,Yussuf Yurary Poulsen,0.3951454465742368,0.0,0.7377096316467245,0.4586994505896153,0.6,0.2846826994914487,0.5470917591487992,0.0,0.8040508495546025,0.3842945809963708,0.5488081491257011,0.7980761299901022,0.19551612504124052,pressure,pressure,1
DFL-MAT-J041UN,0,175074,DFL-OBJ-0002F6,Yussuf Yurary Poulsen,0.3838381156244891,0.0,0.7013251990170277,0.5258250316549757,1.0,0.0,0.4680322459535371,0.0,0.7477575470141867,0.6110555509732761,0.7418086027713626,0.0,0.08799179313757835,anticipation,"anticipation,pressure",2
DFL-MAT-J041UN,0,178390,DFL-OBJ-J01N5U,William Mikelbrencis,0.5258484242858229,0.1381687844598732,0.5580180383800363,0.6011036173333435,1.0,0.4423040900974279,0.5440495009951981,0.8777528043549984,0.42375144341801385,0.8041127103266249,0.7418086027713626,0.9371288353678654,0.19003113658858461,synchronization,synchronization,1
DFL-MAT-J041UN,1,14267,DFL-OBJ-J0248A,Andréas William Edwin Hountondji,0.4280154788680969,0.0801428614654493,0.5659476055761536,0.355292593586948,0.6666666666666667,0.3413999226604911,0.6417788942322322,0.8094482019135599,0.44144362421643024,0.1985318376773342,0.5936675189706367,0.8508227482678984,0.4369793385021445,lpc,lpc,1
DFL-MAT-J041UN,1,14472,DFL-OBJ-J0248A,Andréas William Edwin Hountondji,0.3708271080982744,0.0,0.742779636235531,0.5068161159471297,0.5,0.3143831237479131,0.4475647424948328,0.0,0.8102678571428571,0.542884980204553,0.4198026641372484,0.8262227812603101,0.0690727070273837,pressure,pressure,1
DFL-MAT-J041UN,1,15324,DFL-OBJ-J02452,Mathias Pereira Lage,0.3410093279990431,0.0,0.7588081004208639,0.2538671088461778,1.0,0.0,0.3998393813580624,0.0,0.8293776806334543,0.13087161827779611,0.7418086027713626,0.0,0.03787425767073573,anticipation,"anticipation,pressure",2
DFL-MAT-J041UN,1,19073,DFL-OBJ-J01BGD,Danel Sinani,0.3279216011923322,0.0,0.5160641105985716,0.5259488555873861,0.6,0.0,0.5856995681361921,0.0,0.33529569449026725,0.611483421313098,0.5488081491257011,0.0,0.2758784229627186,anticipation,"anticipation,pressure",2
DFL-MAT-J041UN,1,31140,DFL-OBJ-J01W5Q,Louis Oppie,0.469734792576303,0.0977710557376283,0.4900021941736797,0.646040868443917,1.0,0.3420554152259655,0.4243883878363525,0.8356153084790499,0.28666797261629823,0.8609833800725833,0.7418086027713626,0.8514877515671395,0.053313675354668424,synchronization,synchronization,1
DFL-MAT-J041UN,1,70327,DFL-OBJ-J01KUJ,Arkadiusz Pyrka,0.4202962172179103,0.2157802582898124,0.5605609550102759,0.5098275114285206,0.3333333333333333,0.2964147566168607,0.7039132619916666,0.9208646073903002,0.4292725173210162,0.553885887495876,0.27682695480039593,0.809376031012867,0.653074480369515,pos,pos,1
DFL-MAT-J041UN,1,108769,DFL-OBJ-J01W5Q,Louis Oppie,0.4766086424699812,0.0,0.5611585237029304,0.5047875052464145,1.0,0.3863146937328635,0.5516014301019465,0.0,0.4305870587264929,0.5351678488947542,0.7418086027713626,0.8917127185747278,0.2041817881887166,pressure,pressure,1
DFL-MAT-J041UN,1,110823,DFL-OBJ-J01W5Q,Louis Oppie,0.3761777960476496,0.0,0.9789632402090728,0.399873885500207,0.5555555555555556,0.0,0.7443417957137368,0.0,0.9966801385681293,0.2582171725503134,0.5239040333223358,0.0,0.7823634938964038,anticipation,"anticipation,pressure",2
DFL-MAT-J041UN,1,114809,DFL-OBJ-J01W5Q,Louis Oppie,0.4651721925276793,0.0,0.9494633641722492,0.9933090675655578,0.6666666666666667,0.0,0.7485770168014033,0.0,0.9758330583965688,0.991870463543385,0.5936675189706367,0.0,0.7942665374463873,anticipation,"anticipation,pressure",2
DFL-MAT-J041UN,1,118814,DFL-OBJ-J0248A,Andréas William Edwin Hountondji,0.4246412495007806,0.1462861980575861,0.3674790878957468,0.6182710228877081,0.8,0.2709093916403299,0.4632061929988468,0.8838976410425602,0.11048849389640383,0.8296508990432201,0.6956450016496206,0.7852967255031342,0.08346564665127021,synchronization,synchronization,1
DFL-MAT-J041UN,1,134500,DFL-OBJ-J0157X,Manolis Saliakas,0.4507072557947884,0.1619578413839083,0.8391417777286789,0.5812136898549707,0.8333333333333334,0.1992157687732712,0.4653998036696576,0.8946098647311118,0.9018733503794127,0.7666869432530518,0.7150228884856483,0.721291446717255,0.08554829264269218,synchronization,synchronization,1
DFL-MAT-J041UN,1,157409,DFL-OBJ-J01W5Q,Louis Oppie,0.3462959437879403,0.0,0.3517280161360855,0.4942017384011821,0.3333333333333333,0.5475309615106204,0.3636363636363636,0.0,0.09504392114813592,0.4964584708017156,0.27682695480039593,0.986942222038931,0.021104833388320685,pressure,pressure,1
DFL-MAT-J041UN,1,164156,DFL-OBJ-J021AR,Martijn Kaars,0.2690887363447651,0.0525766460096451,0.4356561062937147,0.4925863378502059,0.3333333333333333,0.0,0.5169652551843837,0.7552117700428901,0.19738741339491916,0.4905713873309139,0.27682695480039593,0.0,0.146290415704388,anticipation,anticipation,1
DFL-MAT-J041UO,0,36224,DFL-OBJ-J00ZZ3,Harry Edward Kane,0.4942829525985154,0.1323205081015937,0.4302293040808901,0.5206251540070569,1.0,0.4102903093288319,0.5301376342056028,0.8730049901022765,0.18956718079841636,0.5927241421972946,0.7418086027713626,0.912296890465193,0.16664260969976905,synchronization,synchronization,1
DFL-MAT-J041UO,0,50154,DFL-OBJ-J00ZZ3,Harry Edward Kane,0.3921424932020208,0.1645529697965856,0.4937470650454306,0.5448168916225543,0.75,0.1619440674982244,0.4445430946182727,0.8961254536456615,0.2934932777961069,0.6733699686572089,0.6612761877268228,0.6901084625536127,0.06686118442758165,synchronization,synchronization,1
DFL-MAT-J041UO,0,51526,DFL-OBJ-0027G6,Serge David Gnabry,0.5664898975525234,0.1229588715846748,0.9490125450009022,0.1637510966609336,1.0,0.7799580713583303,0.4839227825592906,0.8643702573408116,0.9755289096007919,0.10271465687891784,0.7418086027713626,0.9987009237875288,0.10406528373474101,lpc,lpc,1
DFL-MAT-J041UO,0,55270,DFL-OBJ-J01DA7,Luis Fernando Díaz Marulanda,0.245041399856989,0.0,0.88411081655788,0.4721729716253737,0.0,0.0,0.5502768333364085,0.0,0.9308448119432531,0.4231276806334543,0.0,0.0,0.20144444902672384,anticipation,"anticipation,pos,pressure",3
DFL-MAT-J041UO,0,62553,DFL-OBJ-J01R3R,Michael Akpovie Olise,0.3679205623771506,0.0700360651795847,0.8826317899063643,0.1067216936375469,0.875,0.0,0.5986994498631859,0.7912508248102936,0.9300096915209501,0.08761547344110855,0.7315912652589904,0.0,0.30872649290663146,anticipation,anticipation,1
DFL-MAT-J041UO,0,102641,DFL-OBJ-0027T1,Konrad Laimer,0.3844666809196134,0.1146862539123534,0.4966309984195867,0.4689929757196507,1.0,0.0,0.478190471209918,0.8561273094688222,0.2986225668096338,0.41357534642032334,0.7418086027713626,0.0,0.09813180468492247,anticipation,anticipation,1
DFL-MAT-J041UO,0,139491,DFL-OBJ-J01KLU,Nicolas Jackson,0.4593332645290258,0.2937714267730439,0.4528226236419178,0.5662853624704798,1.0,0.142611762285036,0.4753615278805053,0.9422632794457275,0.22414735235895744,0.7319057241834378,0.7418086027713626,0.6729060128670405,0.09523981359287365,synchronization,synchronization,1
