match_id,team,restart_type,TPR
DFL-MAT-J041UB,1,goal_kick,0.2379700475560537
DFL-MAT-J041UB,1,goal_kick,0.3481601706904293
DFL-MAT-J041UB,1,goal_kick,0.2511542369414187
DFL-MAT-J041UB,1,goal_kick,0.3361437802022868
DFL-MAT-J041UB,1,throw_in,0.3080936998401556
DFL-MAT-J041UB,1,throw_in,0.2861072392651102
DFL-MAT-J041UB,1,throw_in,0.3137178789169587
DFL-MAT-J041UB,1,throw_in,0.3178288948329691
DFL-MAT-J041UB,1,throw_in,0.2902933138654928
DFL-MAT-J041UB,1,corner,0.4703310399075655
DFL-MAT-J041UB,1,corner,0.4023233762069452
DFL-MAT-J041UB,1,corner,0.4670093672330689
DFL-MAT-J041UB,1,corner,0.4543535089859551
DFL-MAT-J041UB,1,corner,0.4483075198341009
DFL-MAT-J041UB,1,corner,0.4552866877732393
DFL-MAT-J041UB,1,corner,0.3911030457129499
DFL-MAT-J041UB,1,corner,0.627151426364641
DFL-MAT-J041UB,0,goal_kick,0.2452977567944799
DFL-MAT-J041UB,0,goal_kick,0.2300952041221104
DFL-MAT-J041UB,0,goal_kick,0.2308653604120635
DFL-MAT-J041UB,0,goal_kick,0.2587429972724014
DFL-MAT-J041UB,1,throw_in,0.4053388719007268
DFL-MAT-J041UB,1,throw_in,0.3096752789375837
DFL-MAT-J041UB,1,throw_in,0.612703465320279
DFL-MAT-J041UB,1,throw_in,0.2357899939128137
DFL-MAT-J041UB,1,throw_in,0.2417874225044648
DFL-MAT-J041UB,1,throw_in,0.2429946450138425
DFL-MAT-J041UB,0,throw_in,0.3286723504415924
DFL-MAT-J041UB,0,throw_in,0.3262644374822534
DFL-MAT-J041UB,0,throw_in,0.382471816245948
DFL-MAT-J041UB,0,throw_in,0.5130427470754867
DFL-MAT-J041UB,0,throw_in,0.5635938448124895
DFL-MAT-J041UB,0,throw_in,0.3805446148250259
DFL-MAT-J041UB,0,throw_in,0.3841518172880708
DFL-MAT-J041UB,0,throw_in,0.3653434662808703
DFL-MAT-J041UB,0,throw_in,0.3895623439927003
DFL-MAT-J041UB,0,throw_in,0.3984142504229642
DFL-MAT-J041UB,0,throw_in,0.4630106108791706
DFL-MAT-J041UB,0,throw_in,0.2537618746512522
DFL-MAT-J041UB,1,throw_in,0.2418838409610813
DFL-MAT-J041UB,1,throw_in,0.2573828626640008
DFL-MAT-J041UB,1,throw_in,0.353557886381607
DFL-MAT-J041UB,1,throw_in,0.3881462042594897
DFL-MAT-J041UB,1,throw_in,0.3423414072191716
DFL-MAT-J041UB,0,throw_in,0.3846095455860957
DFL-MAT-J041UB,0,throw_in,0.3745438871953441
DFL-MAT-J041UB,0,throw_in,0.3699301327960967
DFL-MAT-J041UB,0,throw_in,0.420225314644275
DFL-MAT-J041UB,0,throw_in,0.5446408043036081
DFL-MAT-J041UB,0,throw_in,0.5759370866386807
DFL-MAT-J041UB,0,throw_in,0.4804105028554222
DFL-MAT-J041UB,0,throw_in,0.4230811925808439
DFL-MAT-J041UB,1,goal_kick,0.325875825154049
DFL-MAT-J041UB,1,goal_kick,0.2980377259927097
DFL-MAT-J041UB,1,goal_kick,0.335868561336874
DFL-MAT-J041UB,1,goal_kick,0.2746467926739144
DFL-MAT-J041UB,0,throw_in,0.6396987933362495
DFL-MAT-J041UB,0,throw_in,0.309642932866026
DFL-MAT-J041UB,0,throw_in,0.5682416054357524
DFL-MAT-J041UB,0,throw_in,0.5424918345217931
DFL-MAT-J041UB,1,throw_in,0.250437830313988
DFL-MAT-J041UB,1,throw_in,0.2840511022505338
DFL-MAT-J041UB,1,throw_in,0.2614727396794118
DFL-MAT-J041UB,0,goal_kick,0.2758329973981015
DFL-MAT-J041UB,0,goal_kick,0.3525387549775401
DFL-MAT-J041UB,0,goal_kick,0.3187955623795889
DFL-MAT-J041UB,0,goal_kick,0.4029332716806516
DFL-MAT-J041UB,0,goal_kick,0.3858794210162358
DFL-MAT-J041UB,0,throw_in,0.4668349121056132
DFL-MAT-J041UB,0,throw_in,0.3882617635863599
DFL-MAT-J041UB,0,throw_in,0.3754517127663845
