match_id,team,is_hsv,frame,directional_with_gk,coherence_with_gk,directional_no_gk,coherence_no_gk
DFL-MAT-J041UB,0,False,146014,0.6363636363636364,0.5917630171561012,0.6,0.5719233175715983
DFL-MAT-J041UB,0,False,16200,0.6363636363636364,0.6116805516492849,0.6,0.601682364937606
DFL-MAT-J041UB,0,False,52500,1.0,0.6128114345583724,1.0,0.6097175512840504
DFL-MAT-J041UB,0,False,69700,0.8181818181818182,0.5533375150418043,0.8,0.556819804311283
DFL-MAT-J041UB,0,False,134614,0.5454545454545454,0.7906053576341587,0.5,0.7809522124638197
DFL-MAT-J041UB,0,False,147264,0.5454545454545454,0.609551113722603,0.6,0.5928569223204472
DFL-MAT-J041UB,0,False,152539,0.8181818181818182,0.5046633548561368,0.8,0.48209710436239217
DFL-MAT-J041UB,0,False,78625,0.8181818181818182,0.32450166279700066,0.8,0.2928576460944242
DFL-MAT-J041UB,0,False,79725,0.8181818181818182,0.42302739199400097,0.8,0.39746378202223565
DFL-MAT-J041UB,0,False,105589,1.0,0.5351453659448276,1.0,0.5750209423440067
DFL-MAT-J041UB,0,False,171189,0.8181818181818182,0.3262347343231453,0.8,0.4528244231951991
DFL-MAT-J041UB,0,False,154989,0.5454545454545454,0.4349695374282728,0.6,0.4130834489358972
DFL-MAT-J041UB,0,False,36775,0.6363636363636364,0.16065069521383035,0.6,0.12029089094686629
DFL-MAT-J041UB,0,False,72200,0.5454545454545454,0.22083159309910783,0.5,0.18280427470033345
DFL-MAT-J041UB,0,False,170489,0.7272727272727273,0.8522771273451415,0.8,0.8569851200243324
DFL-MAT-J041UB,0,False,143114,0.6363636363636364,0.420794562845238,0.7,0.4098813707497002
DFL-MAT-J041UB,0,False,18900,0.8181818181818182,0.02085993006064102,0.8,0.0
DFL-MAT-J041UB,0,False,16500,0.5454545454545454,0.7085268196863802,0.5,0.6953942763359106
DFL-MAT-J041UB,0,False,112514,0.6363636363636364,0.33390607112396675,0.6,0.3149901242904133
DFL-MAT-J041UB,0,False,106439,0.7272727272727273,0.4172014261921543,0.8,0.41390102611113777
DFL-MAT-J041UB,0,False,130214,0.5454545454545454,0.4007968477992382,0.5,0.3747898580934964
DFL-MAT-J041UB,0,False,144814,0.6363636363636364,0.2675206756993017,0.6,0.2318267698976032
DFL-MAT-J041UB,0,False,147164,0.6363636363636364,0.5292845483653941,0.7,0.5590379159620491
DFL-MAT-J041UB,0,False,153689,1.0,0.5038874037965752,1.0,0.5862050591944994
DFL-MAT-J041UB,0,False,133764,0.9090909090909091,0.7041963060363337,0.9,0.6926331827722663
DFL-MAT-J041UB,0,False,32400,0.5454545454545454,0.40058019897470654,0.5,0.3733152961212073
DFL-MAT-J041UB,0,False,19175,0.6363636363636364,0.23599358093841105,0.7,0.20698075584052067
DFL-MAT-J041UB,0,False,109114,0.7272727272727273,0.6746493579653834,0.8,0.6723786365325406
DFL-MAT-J041UB,0,False,145664,0.6363636363636364,0.42792944672483524,0.7,0.40524688828448274
DFL-MAT-J041UB,0,False,145264,0.7272727272727273,0.5822748943225238,0.7,0.5810549256999087
DFL-MAT-J041UB,0,False,128214,0.5454545454545454,0.5704583664604442,0.6,0.5498089191220641
DFL-MAT-J041UB,0,False,159914,0.5454545454545454,0.7373503385387293,0.6,0.7341705246585073
DFL-MAT-J041UB,0,False,107364,0.8181818181818182,0.7037532369689969,0.8,0.6911119778916563
DFL-MAT-J041UB,0,False,35975,0.5454545454545454,0.6461700875440712,0.6,0.6389812567930089
DFL-MAT-J041UB,0,False,147014,0.7272727272727273,0.5289715350708499,0.7,0.5092983608580675
DFL-MAT-J041UB,0,False,160564,0.5454545454545454,0.7352074896265631,0.5,0.7223208349773612
DFL-MAT-J041UB,0,False,100314,0.6363636363636364,0.733416971410803,0.7,0.7280584439446729
DFL-MAT-J041UB,0,False,100089,0.9090909090909091,0.42915944706370845,0.9,0.4050678809958259
DFL-MAT-J041UB,0,False,105814,0.9090909090909091,0.2424275967180164,0.9,0.2583024385434003
DFL-MAT-J041UB,0,False,151889,0.7272727272727273,0.5921931024955309,0.7,0.583774787733104
DFL-MAT-J041UB,0,False,150814,0.5454545454545454,0.0,0.6,0.0
DFL-MAT-J041UB,0,False,145964,0.5454545454545454,0.5394544204711236,0.5,0.5179067121930004
DFL-MAT-J041UB,0,False,101739,1.0,0.5955083018789361,1.0,0.6401114984293852
DFL-MAT-J041UB,0,False,135614,0.7272727272727273,0.3324244344030238,0.8,0.30491343381282543
DFL-MAT-J041UB,0,False,30900,0.7272727272727273,0.7502235217134603,0.7,0.7429634575726745
DFL-MAT-J041UB,0,False,40500,0.8181818181818182,0.709581760193926,0.8,0.6967535366950205
DFL-MAT-J041UB,0,False,18675,0.9090909090909091,0.3592578070818372,0.9,0.35101083487787843
DFL-MAT-J041UB,0,False,34525,0.7272727272727273,0.7952987417535768,0.7,0.7905224081825476
DFL-MAT-J041UB,0,False,19250,0.7272727272727273,0.2524285300733352,0.8,0.23975912753462525
DFL-MAT-J041UB,0,False,126414,0.5454545454545454,0.224353192712211,0.6,0.18660145106264692
DFL-MAT-J041UB,0,False,111464,0.9090909090909091,0.5663807470937241,0.9,0.5784410071022513
DFL-MAT-J041UB,0,False,79125,0.7272727272727273,0.391444734922193,0.8,0.3906011989331296
DFL-MAT-J041UB,0,False,100114,0.5454545454545454,0.35320065380535637,0.5,0.3242297510366676
DFL-MAT-J041UB,0,False,133089,0.7272727272727273,0.8523848324330089,0.7,0.8460125096601728
DFL-MAT-J041UB,0,False,27075,0.5454545454545454,0.3590506607916175,0.6,0.3412155672556777
DFL-MAT-J041UB,0,False,162589,1.0,0.41958498540033984,1.0,0.46058758600718996
DFL-MAT-J041UB,0,False,133639,0.8181818181818182,0.07595108830455799,0.8,0.0578832682224949
DFL-MAT-J041UB,0,False,69900,0.6363636363636364,0.6833177737863193,0.6,0.6698984864053203
DFL-MAT-J041UB,0,False,68950,0.5454545454545454,0.6994420054726105,0.5,0.6875107617853304
DFL-MAT-J041UB,0,False,14725,0.8181818181818182,0.29695993228392825,0.9,0.3308391021607143
DFL-MAT-J041UB,1,True,57475,0.9090909090909091,0.4691081994798524,0.9,0.47896548266350225
DFL-MAT-J041UB,1,True,142314,0.5454545454545454,0.6286466359134426,0.6,0.6138681426678823
DFL-MAT-J041UB,1,True,129639,0.7272727272727273,0.6934332816936751,0.7,0.6798136632322408
DFL-MAT-J041UB,1,True,151264,1.0,0.5412308621472104,1.0,0.581598070511242
DFL-MAT-J041UB,1,True,27200,0.6363636363636364,0.6607945838025273,0.6,0.6857062715325184
DFL-MAT-J041UB,1,True,114789,1.0,0.1945450268828458,1.0,0.2501046296867453
DFL-MAT-J041UB,1,True,27900,0.8181818181818182,0.67585940126458,0.8,0.6600514002652298
DFL-MAT-J041UB,1,True,17300,1.0,0.43978812147730484,1.0,0.4926801704570488
DFL-MAT-J041UB,1,True,139639,1.0,0.6209146862790939,1.0,0.7208149294975428
DFL-MAT-J041UB,1,True,43800,0.6363636363636364,0.7800630579443049,0.6,0.769366885831501
DFL-MAT-J041UB,1,True,29425,1.0,0.7088759291154152,1.0,0.7054907221844328
DFL-MAT-J041UB,1,True,142539,0.6363636363636364,0.7040950044207814,0.7,0.6916494705322391
DFL-MAT-J041UB,1,True,77275,1.0,0.489872207283949,1.0,0.5901003245260394
DFL-MAT-J041UB,1,True,174514,0.5454545454545454,0.5890332368744156,0.5,0.5719081665486967
DFL-MAT-J041UB,1,True,119289,0.8181818181818182,0.33898346790442146,0.8,0.30693288661478546
DFL-MAT-J041UB,1,True,64700,0.5454545454545454,0.33282955411966497,0.6,0.30060808534246153
DFL-MAT-J041UB,1,True,50575,0.6363636363636364,0.7269608109527171,0.7,0.7139038008914362
DFL-MAT-J041UB,1,True,55150,0.9090909090909091,0.32439616522573245,0.9,0.3099518109590794
DFL-MAT-J041UB,1,True,152364,0.7272727272727273,0.6150764744320734,0.7,0.6023683834578273
DFL-MAT-J041UB,1,True,138964,0.9090909090909091,0.543814656328215,0.9,0.5232593133947674
DFL-MAT-J041UB,1,True,38200,0.7272727272727273,0.16720976858283987,0.7,0.13557107013895342
DFL-MAT-J041UB,1,True,121864,0.7272727272727273,0.5572932005062226,0.8,0.568818426112911
DFL-MAT-J041UB,1,True,67450,0.5454545454545454,0.309305571682285,0.6,0.2994057085564724
DFL-MAT-J041UB,1,True,110164,0.7272727272727273,0.4908848401730669,0.8,0.48074300453365726
DFL-MAT-J041UB,1,True,121939,1.0,0.5086853797110221,1.0,0.6230258320351989
DFL-MAT-J041UB,1,True,110264,1.0,0.7239809844352125,1.0,0.7730462720114374
DFL-MAT-J041UB,1,True,172189,0.9090909090909091,0.6114492075374014,0.9,0.6054310087647637
DFL-MAT-J041UB,1,True,67425,0.6363636363636364,0.25624150873292695,0.6,0.2264432396557975
DFL-MAT-J041UB,1,True,22950,0.9090909090909091,0.2879207533092183,0.9,0.2698358421561009
DFL-MAT-J041UB,1,True,50075,1.0,0.5577230529971335,1.0,0.5640702622944795
DFL-MAT-J041UB,1,True,23850,0.8181818181818182,0.13371965211502013,0.8,0.10004289315086257
DFL-MAT-J041UB,1,True,154239,0.9090909090909091,0.6987508744506995,0.9,0.68607723179687
DFL-MAT-J041UB,1,True,174639,1.0,0.4254315419700708,1.0,0.5178442415183471
DFL-MAT-J041UB,1,True,110914,0.8181818181818182,0.39898657362464074,0.8,0.37325776937827737
DFL-MAT-J041UB,1,True,65575,0.5454545454545454,0.5924990427935035,0.5,0.5751929092245649
DFL-MAT-J041UB,1,True,173114,0.6363636363636364,0.4560768164311835,0.6,0.4396664760824168
DFL-MAT-J041UB,1,True,17900,0.6363636363636364,0.5156044419825629,0.6,0.49580265193464057
DFL-MAT-J041UB,1,True,51500,0.8181818181818182,0.5713765699964488,0.8,0.5511056908793963
DFL-MAT-J041UB,1,True,122214,0.8181818181818182,0.4370375725055732,0.9,0.616462827443089
DFL-MAT-J041UB,1,True,36325,1.0,0.5736950945238628,1.0,0.6285807144300088
DFL-MAT-J041UB,1,True,23800,0.7272727272727273,0.7691179139177242,0.8,0.8033021092958528
DFL-MAT-J041UB,1,True,73750,0.7272727272727273,0.8560531380425698,0.7,0.8640313425865196
DFL-MAT-J041UB,1,True,109839,1.0,0.7967977184088316,1.0,0.7914158797205508
DFL-MAT-J041UB,1,True,120739,0.7272727272727273,0.8780389724923875,0.7,0.8735655194158342
DFL-MAT-J041UB,1,True,64900,0.6363636363636364,0.6153874442375917,0.6,0.5973521421008247
DFL-MAT-J041UB,1,True,52275,0.6363636363636364,0.5544349241192361,0.7,0.5783880536299637
DFL-MAT-J041UB,1,True,73675,0.5454545454545454,0.8183814221110502,0.6,0.8534985144867601
DFL-MAT-J041UB,1,True,164014,1.0,0.39342068400324737,1.0,0.49022122545001745
DFL-MAT-J041UB,1,True,165539,0.8181818181818182,0.7417842652858291,0.9,0.748887409686873
DFL-MAT-J041UB,1,True,139964,1.0,0.5731758968739389,1.0,0.6340419440876359
DFL-MAT-J041UB,1,True,109389,0.7272727272727273,0.5194265952544046,0.7,0.49892021538683096
DFL-MAT-J041UB,1,True,58675,1.0,0.671146503433708,1.0,0.6799989621981081
DFL-MAT-J041UB,1,True,129314,0.5454545454545454,0.5987030277209312,0.5,0.5795464504540622
DFL-MAT-J041UB,1,True,64675,0.6363636363636364,0.39260176770971444,0.7,0.3766392641476727
DFL-MAT-J041UB,1,True,19350,0.7272727272727273,0.4768269246869642,0.7,0.45859538159553725
DFL-MAT-J041UB,1,True,110014,0.9090909090909091,0.5360532515026053,0.9,0.5173287319987223
DFL-MAT-J041UB,1,True,45350,0.6363636363636364,0.5116059226220294,0.6,0.4880674129233682
DFL-MAT-J041UB,1,True,136914,0.8181818181818182,0.20843292462869645,0.8,0.17038267831743392
DFL-MAT-J041UB,1,True,127514,0.7272727272727273,0.0,0.8,0.0
DFL-MAT-J041UB,1,True,21250,0.9090909090909091,0.8137934058109828,0.9,0.8143820404069742
DFL-MAT-J041UN,0,True,106870,1.0,0.7008475554011178,1.0,0.6976463826769976
DFL-MAT-J041UN,0,True,63475,0.9090909090909091,0.3855097823225765,0.9,0.3706062048981732
DFL-MAT-J041UN,0,True,43775,0.6363636363636364,0.7161911355123456,0.6,0.7147659898612931
DFL-MAT-J041UN,0,True,106720,0.5454545454545454,0.7693397739978906,0.5,0.7596332474165128
DFL-MAT-J041UN,0,True,34250,0.7272727272727273,0.5556038842198979,0.7,0.5379078122214235
DFL-MAT-J041UN,0,True,172945,0.7,0.4943591438043866,0.7777777777777778,0.47891987859610285
DFL-MAT-J041UN,0,True,68925,0.6363636363636364,0.4024773353407177,0.7,0.39482664442441673
DFL-MAT-J041UN,0,True,58875,0.7272727272727273,0.7433701555029593,0.7,0.7351493661028579
DFL-MAT-J041UN,0,True,119270,0.9090909090909091,0.2000533063259634,0.9,0.20880179122896125
DFL-MAT-J041UN,0,True,26450,1.0,0.6493375935982824,1.0,0.6721431080602234
DFL-MAT-J041UN,0,True,180645,0.9,0.21315021751793495,1.0,0.27608325732524075
DFL-MAT-J041UN,0,True,102220,0.6363636363636364,0.4690006339022671,0.6,0.456880871191487
DFL-MAT-J041UN,0,True,100270,1.0,0.25846974243537957,1.0,0.30692900559728353
DFL-MAT-J041UN,0,True,155145,0.8,0.7055860349928139,0.7777777777777778,0.6973950464265266
DFL-MAT-J041UN,0,True,102495,0.7272727272727273,0.4272414399853076,0.8,0.42474212263015876
DFL-MAT-J041UN,0,True,78900,0.6363636363636364,0.49587321092287895,0.7,0.4802108254173759
DFL-MAT-J041UN,0,True,30300,1.0,0.7548522037578547,1.0,0.7706739114252519
DFL-MAT-J041UN,0,True,39425,0.8181818181818182,0.683697187776601,0.8,0.6822535074896303
DFL-MAT-J041UN,0,True,177620,0.6,0.7156722038232886,0.6666666666666666,0.7108811623008751
DFL-MAT-J041UN,0,True,104970,0.5454545454545454,0.8640591469779916,0.6,0.8592343467818488
DFL-MAT-J041UN,0,True,130445,0.7272727272727273,0.5659822363629247,0.7,0.5447986551332065
DFL-MAT-J041UN,0,True,112520,0.5454545454545454,0.6618414501208744,0.5,0.6916464567893854
DFL-MAT-J041UN,0,True,141770,0.5454545454545454,0.6136878083314687,0.6,0.5962898137797862
DFL-MAT-J041UN,0,True,17750,0.6363636363636364,0.5862504013853798,0.6,0.6106520832866604
DFL-MAT-J041UN,0,True,40575,1.0,0.7156013143738571,1.0,0.7358391797916152
DFL-MAT-J041UN,0,True,151970,0.5,0.6000278145011426,0.5555555555555556,0.580301502333129
DFL-MAT-J041UN,0,True,106520,0.6363636363636364,0.9083295697783471,0.7,0.9038562759876483
DFL-MAT-J041UN,0,True,177720,0.6,0.43658769252601237,0.6666666666666666,0.40775055305988883
DFL-MAT-J041UN,0,True,138245,0.8181818181818182,0.435746279543078,0.9,0.46321649312371016
DFL-MAT-J041UN,0,True,29550,1.0,0.8440866933003214,1.0,0.8372162960740461
DFL-MAT-J041UN,0,True,163345,1.0,0.33947146088059454,1.0,0.34640535079840606
DFL-MAT-J041UN,0,True,35275,0.9090909090909091,0.10437634750528002,1.0,0.11973571465563826
DFL-MAT-J041UN,0,True,158070,0.7,0.37816285911469816,0.6666666666666666,0.3453021727283955
DFL-MAT-J041UN,0,True,15850,0.7272727272727273,0.8468059741552957,0.8,0.8433851553634575
DFL-MAT-J041UN,0,True,62400,0.5454545454545454,0.38719968510926916,0.6,0.4053991604351367
DFL-MAT-J041UN,0,True,155945,0.8,0.5440702004529459,0.7777777777777778,0.5205285249806177
DFL-MAT-J041UN,0,True,119170,1.0,0.6142552158018066,1.0,0.62924570659432
DFL-MAT-J041UN,0,True,141695,0.7272727272727273,0.8332212262242868,0.8,0.8314407409690887
DFL-MAT-J041UN,0,True,22900,0.8181818181818182,0.25447779908429513,0.8,0.2378235171665708
DFL-MAT-J041UN,0,True,106120,0.6363636363636364,0.8769817653651815,0.7,0.872602453864929
DFL-MAT-J041UN,0,True,58275,0.8181818181818182,0.482343056965843,0.9,0.4912378693687951
DFL-MAT-J041UN,0,True,126545,1.0,0.4554987192757164,1.0,0.4712842312858334
DFL-MAT-J041UN,0,True,115495,0.6363636363636364,0.19431581525534813,0.6,0.15507205038704486
DFL-MAT-J041UN,0,True,154870,0.7,0.7131721858240161,0.7777777777777778,0.6994829292240701
DFL-MAT-J041UN,0,True,40850,0.9090909090909091,0.5405853788392976,0.9,0.5363860374206086
DFL-MAT-J041UN,0,True,36300,0.7272727272727273,0.394267595204693,0.8,0.5207024679644444
DFL-MAT-J041UN,0,True,115795,0.5454545454545454,0.23473304233223924,0.5,0.19742289993896112
DFL-MAT-J041UN,0,True,120095,0.8181818181818182,0.7428607452901164,0.9,0.7719246763347161
DFL-MAT-J041UN,0,True,135045,0.7272727272727273,0.5680063886054003,0.8,0.560503486821128
DFL-MAT-J041UN,0,True,105620,0.5454545454545454,0.9063422988108017,0.6,0.902693641339246
DFL-MAT-J041UN,0,True,103320,0.9090909090909091,0.2905448366815463,0.9,0.2956262815547356
DFL-MAT-J041UN,0,True,68475,0.9090909090909091,0.7218043833037712,0.9,0.7123392726859423
DFL-MAT-J041UN,0,True,26500,0.8181818181818182,0.3832754657116775,0.9,0.4672797330072439
DFL-MAT-J041UN,0,True,70450,0.7272727272727273,0.5257231612311009,0.7,0.5061214662960543
DFL-MAT-J041UN,0,True,117870,0.8181818181818182,0.9393562077782178,0.9,0.9400169028599533
DFL-MAT-J041UN,0,True,63975,0.7272727272727273,0.6423406473076898,0.7,0.6468690704568039
DFL-MAT-J041UN,0,True,174970,0.6,0.42519055185683396,0.5555555555555556,0.40515555772418455
DFL-MAT-J041UN,0,True,119695,0.5454545454545454,0.7818257426897868,0.5,0.806367956766932
DFL-MAT-J041UN,0,True,128870,0.6363636363636364,0.7902572439219614,0.7,0.7807227850519601
DFL-MAT-J041UN,0,True,34625,0.6363636363636364,0.6430696069420914,0.7,0.6446221413142876
DFL-MAT-J041UN,1,False,28400,0.7272727272727273,0.8310787752569555,0.8,0.855029412808024
DFL-MAT-J041UN,1,False,159470,0.8181818181818182,0.5331330733900581,0.9,0.5696064475814447
DFL-MAT-J041UN,1,False,135120,0.8181818181818182,0.6769439745151404,0.8,0.6614928657036867
DFL-MAT-J041UN,1,False,13575,0.5454545454545454,0.6983091518526223,0.6,0.6837772534251769
DFL-MAT-J041UN,1,False,40475,0.7272727272727273,0.7315143258187351,0.7,0.72106366846876
DFL-MAT-J041UN,1,False,77475,0.9090909090909091,0.7752179537499557,0.9,0.7647099115409081
DFL-MAT-J041UN,1,False,145595,1.0,0.756485010964191,1.0,0.7615120476890936
DFL-MAT-J041UN,1,False,175870,0.9090909090909091,0.6660119393347554,0.9,0.6651063118097541
DFL-MAT-J041UN,1,False,56750,0.7272727272727273,0.5010774681036251,0.7,0.47893620920629765
DFL-MAT-J041UN,1,False,25750,0.8181818181818182,0.8856360435337773,0.8,0.8833815892772902
DFL-MAT-J041UN,1,False,128895,0.7272727272727273,0.8351126302992591,0.7,0.8284957858470321
DFL-MAT-J041UN,1,False,126070,0.8181818181818182,0.3510698263175668,0.8,0.3281419765741812
DFL-MAT-J041UN,1,False,66125,0.6363636363636364,0.7014390536743283,0.6,0.6875545053891908
DFL-MAT-J041UN,1,False,46475,0.9090909090909091,0.7695837919447687,0.9,0.7742662897248089
DFL-MAT-J041UN,1,False,12725,0.6363636363636364,0.8094981912991981,0.6,0.8034730157942656
DFL-MAT-J041UN,1,False,134420,1.0,0.3701173068558353,1.0,0.4504763990241878
DFL-MAT-J041UN,1,False,133795,1.0,0.5769101253858104,1.0,0.5920163695866985
DFL-MAT-J041UN,1,False,78825,0.5454545454545454,0.2017935715253132,0.5,0.19082770034299212
DFL-MAT-J041UN,1,False,12425,0.7272727272727273,0.773911331338978,0.8,0.7793324335400972
DFL-MAT-J041UN,1,False,33500,0.9090909090909091,0.6166333615392194,0.9,0.6214751044954314
DFL-MAT-J041UN,1,False,46500,0.9090909090909091,0.7670141530178853,0.9,0.7556984225054688
DFL-MAT-J041UN,1,False,41750,0.6363636363636364,0.7751349414953463,0.6,0.7662988516743431
DFL-MAT-J041UN,1,False,52650,1.0,0.5954257731504096,1.0,0.6021908454910271
DFL-MAT-J041UN,1,False,158895,0.8181818181818182,0.46926965911182605,0.8,0.4455818329537323
DFL-MAT-J041UN,1,False,137820,0.5454545454545454,0.4325712993317792,0.6,0.4527622023683818
DFL-MAT-J041UN,1,False,168095,0.6363636363636364,0.5960571273039421,0.6,0.5773486440258768
DFL-MAT-J041UN,1,False,169145,1.0,0.4322173014062397,1.0,0.4702382668614281
DFL-MAT-J041UN,1,False,102945,1.0,0.4493792986278503,1.0,0.648222756859621
DFL-MAT-J041UN,1,False,14650,1.0,0.37608544634825336,1.0,0.4630828717382679
DFL-MAT-J041UN,1,False,25000,0.7272727272727273,0.7329615096525652,0.7,0.7683314365030751
DFL-MAT-J041UN,1,False,71625,0.9090909090909091,0.6892232104942029,0.9,0.6814533340481139
DFL-MAT-J041UN,1,False,59450,0.7272727272727273,0.4592001222331735,0.8,0.5177700873105517
DFL-MAT-J041UN,1,False,51800,0.6363636363636364,0.7690890644966453,0.6,0.758562821278035
DFL-MAT-J041UN,1,False,57050,0.6363636363636364,0.5338953127200238,0.6,0.5113473573588649
DFL-MAT-J041UN,1,False,158920,0.7272727272727273,0.6877657283147076,0.7,0.6734347590575387
DFL-MAT-J041UN,1,False,168545,0.7272727272727273,0.45788701578940694,0.7,0.43286159848973493
DFL-MAT-J041UN,1,False,121495,0.7272727272727273,0.6456965054349106,0.8,0.7193085978454345
DFL-MAT-J041UN,1,False,62850,0.6363636363636364,0.613634358958282,0.7,0.6143019499007825
DFL-MAT-J041UN,1,False,175445,0.6363636363636364,0.44782303303326554,0.6,0.4211123563838993
DFL-MAT-J041UN,1,False,27775,0.6363636363636364,0.4975407252500189,0.6,0.4792778713929491
DFL-MAT-J041UN,1,False,10800,0.9090909090909091,0.6430426154021717,0.9,0.6492433190413072
DFL-MAT-J041UN,1,False,178870,0.6363636363636364,0.7573891920384179,0.7,0.777303862213652
DFL-MAT-J041UN,1,False,21500,0.9090909090909091,0.4965457988247344,0.9,0.4855904507689133
DFL-MAT-J041UN,1,False,39075,0.8181818181818182,0.6760081219829908,0.8,0.6707726870036957
DFL-MAT-J041UN,1,False,132520,0.9090909090909091,0.5084980038849728,1.0,0.5676981870326612
DFL-MAT-J041UN,1,False,135370,0.5454545454545454,0.7016000379140017,0.5,0.6901652160595204
DFL-MAT-J041UN,1,False,146420,1.0,0.7122804833949583,1.0,0.7446461505293911
DFL-MAT-J041UN,1,False,33775,0.6363636363636364,0.7016421326631386,0.6,0.6875494059126638
DFL-MAT-J041UN,1,False,21200,0.5454545454545454,0.5356733309461308,0.6,0.5309785000673315
DFL-MAT-J041UN,1,False,37175,0.6363636363636364,0.9147761796186031,0.6,0.9107783747289001
DFL-MAT-J041UN,1,False,139270,1.0,0.6127845063864146,1.0,0.6301766344992213
DFL-MAT-J041UN,1,False,51175,0.8181818181818182,0.7282128808326866,0.8,0.7247939064451749
DFL-MAT-J041UN,1,False,43575,0.5454545454545454,0.5018579413708915,0.5,0.4857041236057362
DFL-MAT-J041UN,1,False,160170,0.9090909090909091,0.5746103642092977,0.9,0.5556577945368646
DFL-MAT-J041UN,1,False,51025,1.0,0.7077928266920424,1.0,0.763203824876758
DFL-MAT-J041UN,1,False,156545,0.9090909090909091,0.16414352863110848,0.9,0.13997483850895265
DFL-MAT-J041UN,1,False,11450,1.0,0.21880232247588927,1.0,0.3882100111291864
DFL-MAT-J041UN,1,False,19525,0.9090909090909091,0.4875588961265944,1.0,0.5326217829026704
DFL-MAT-J041UN,1,False,158870,0.8181818181818182,0.3467081098132673,0.8,0.3164475239764477
DFL-MAT-J041UN,1,False,23875,0.7272727272727273,0.7852312269960117,0.7,0.7747548589868624
DFL-MAT-J041UO,0,False,82476,0.5454545454545454,0.687478016515799,0.5,0.6729386070622261
DFL-MAT-J041UO,0,False,110058,0.7272727272727273,0.26838763701847224,0.8,0.2821020983233621
DFL-MAT-J041UO,0,False,154408,0.6363636363636364,0.0,0.7,0.0
DFL-MAT-J041UO,0,False,79551,1.0,0.5870042065412957,1.0,0.6432866496230394
DFL-MAT-J041UO,0,False,147183,0.7272727272727273,0.5526078081363237,0.7,0.5340645961093531
DFL-MAT-J041UO,0,False,100483,0.6363636363636364,0.26579488248346206,0.7,0.24156011039419445
DFL-MAT-J041UO,0,False,56301,0.5454545454545454,0.6683727666214792,0.6,0.6538408793883212
DFL-MAT-J041UO,0,False,128233,0.6363636363636364,0.4296333742703088,0.6,0.41304808874663623
DFL-MAT-J041UO,0,False,153933,0.8181818181818182,0.18136770862448326,0.8,0.16938073881422544
DFL-MAT-J041UO,0,False,72776,0.7272727272727273,0.23075343815038485,0.7,0.193575020098548
DFL-MAT-J041UO,0,False,117408,0.6363636363636364,0.5146368737349645,0.6,0.4922669291024243
DFL-MAT-J041UO,0,False,57351,0.9090909090909091,0.679483195479894,0.9,0.6677430071547061
DFL-MAT-J041UO,0,False,60351,0.8181818181818182,0.07474188743678856,0.8,0.04182358478923487
DFL-MAT-J041UO,0,False,159533,0.8181818181818182,0.2428095531671467,0.8,0.21866844596137214
DFL-MAT-J041UO,0,False,131458,0.6363636363636364,0.5952165364227738,0.6,0.5766286960486006
DFL-MAT-J041UO,0,False,40826,0.9090909090909091,0.7511169024316205,0.9,0.7394432533848774
DFL-MAT-J041UO,0,False,153683,1.0,0.6547284457967975,1.0,0.6380615956854745
DFL-MAT-J041UO,0,False,51301,0.5454545454545454,0.8507604043575918,0.6,0.8458468288428731
DFL-MAT-J041UO,0,False,153658,0.8181818181818182,0.5491375556442706,0.8,0.5341134428388534
DFL-MAT-J041UO,0,False,57551,0.5454545454545454,0.501872555471622,0.6,0.47756901312203437
DFL-MAT-J041UO,0,False,40176,0.8181818181818182,0.6140945732203575,0.8,0.5953981506452675
DFL-MAT-J041UO,0,False,142733,0.8181818181818182,0.13850419611282194,0.8,0.10361497796386265
DFL-MAT-J041UO,0,False,159808,0.6363636363636364,0.6675646947204744,0.6,0.6514149309141622
DFL-MAT-J041UO,0,False,42626,0.9090909090909091,0.805976510400535,0.9,0.7966118505492445
DFL-MAT-J041UO,0,False,154308,1.0,0.23552545412372783,1.0,0.19924967449449882
DFL-MAT-J041UO,0,False,141658,0.8181818181818182,0.8927721571250217,0.9,0.9016651046236762
DFL-MAT-J041UO,0,False,145558,0.5454545454545454,0.6424958051898417,0.5,0.6270445870979455
DFL-MAT-J041UO,0,False,65901,0.7272727272727273,0.38610601439781456,0.8,0.3976954256639734
DFL-MAT-J041UO,0,False,140933,0.8181818181818182,0.677487396797581,0.9,0.6957163514476479
DFL-MAT-J041UO,0,False,108583,0.6363636363636364,0.4106466218608652,0.6,0.38242505803726345
DFL-MAT-J041UO,0,False,137133,0.7272727272727273,0.6496867304032484,0.7,0.6340237556897124
