match_id,team,frame,object_id,jersey,player_name,gap_m
DFL-MAT-J041XW,1,29022,DFL-OBJ-002GKG,7,Ansgar Knauff,22.449209202712698
DFL-MAT-J041XW,1,37223,DFL-OBJ-J01DNM,21,Nathaniel Brown,36.22822353148044
DFL-MAT-J041XW,1,49973,DFL-OBJ-J018BS,13,Rasmus Nissen Kristensen,32.614722892931596
DFL-MAT-J041XW,1,50190,DFL-OBJ-002GKG,7,Ansgar Knauff,35.828851468207354
DFL-MAT-J041XW,1,50233,DFL-OBJ-002GKG,7,Ansgar Knauff,37.642990920383816
DFL-MAT-J041XW,1,56044,DFL-OBJ-002GKG,7,Ansgar Knauff,20.605118056528017
DFL-MAT-J041XW,1,71796,DFL-OBJ-J018BS,13,Rasmus Nissen Kristensen,20.716706474739023
DFL-MAT-J041XW,1,76644,DFL-OBJ-002GJN,20,Ritsu Dōan,20.035362595196215
DFL-MAT-J041XW,1,81820,DFL-OBJ-J018BS,13,Rasmus Nissen Kristensen,36.28304045544362
DFL-MAT-J041XW,1,137036,DFL-OBJ-002GG7,34,Pharrell Nnamdi Collins,28.066862408044447
DFL-MAT-J041XW,1,140807,DFL-OBJ-J01OBQ,6,Oscar Winther Höjlund,20.40533157755893
DFL-MAT-J041Y0,0,57579,DFL-OBJ-00012Y,17,Lukas Kübler,24.682521756232962
DFL-MAT-J041Y0,0,70950,DFL-OBJ-002G4W,29,Philipp Treu,24.728179282294196
DFL-MAT-J041Y0,0,72693,DFL-OBJ-0001E6,32,Vincenzo Grifo,23.724499110090637
DFL-MAT-J041Y0,0,76056,DFL-OBJ-J01TOV,14,Yuito Suzuki,13.999718603873948
DFL-MAT-J041Y0,0,77639,DFL-OBJ-002G4W,29,Philipp Treu,27.07793482378203
DFL-MAT-J041Y0,0,77711,DFL-OBJ-00017V,30,Christian Günter,25.68236232451955
DFL-MAT-J041Y0,0,102393,DFL-OBJ-002G4W,29,Philipp Treu,22.28089601341234
DFL-MAT-J041Y0,0,104090,DFL-OBJ-J01TOV,14,Yuito Suzuki,8.523333623024662
DFL-MAT-J041Y0,0,123761,DFL-OBJ-J01WX3,44,Johan Manzambi,23.379494999245665
DFL-MAT-J041Y0,0,141214,DFL-OBJ-00017V,30,Christian Günter,31.036056291408173
DFL-MAT-J041Y0,0,154582,DFL-OBJ-0028B6,19,Jan-Niklas Beste,26.5167117349525
DFL-MAT-J041Y0,0,166122,DFL-OBJ-00017V,30,Christian Günter,18.443596834607145
DFL-MAT-J041Y0,0,168390,DFL-OBJ-0028B6,19,Jan-Niklas Beste,23.140216288456408
DFL-MAT-J041Y0,0,169307,DFL-OBJ-00017V,30,Christian Günter,24.716532229099187
DFL-MAT-J041Y0,0,173829,DFL-OBJ-0000ZS,28,Matthias Lukas Ginter,32.08872177934327
DFL-MAT-J041Y0,0,177499,DFL-OBJ-00017V,30,Christian Günter,20.50627612448997
DFL-MAT-J041Y0,0,180527,DFL-OBJ-0028B6,19,Jan-Niklas Beste,29.21666782869576
DFL-MAT-J041Y0,1,23287,DFL-OBJ-J01FRO,20,Fábio Daniel Ferreira Vieira,23.811248223797687
DFL-MAT-J041Y0,1,28951,DFL-OBJ-J017PC,7,Jean-Luc Mamadou Diarra Dompé,18.591279018818355
DFL-MAT-J041Y0,1,30577,DFL-OBJ-0027AT,18,Bakery Jatta,25.817657011825197
DFL-MAT-J041Y0,1,37006,DFL-OBJ-0027AT,18,Bakery Jatta,30.692085379430825
DFL-MAT-J041Y0,1,43483,DFL-OBJ-J01HP7,28,Miro Max Maria Muheim,23.71567226774546
DFL-MAT-J041Y0,1,43592,DFL-OBJ-J017PC,7,Jean-Luc Mamadou Diarra Dompé,29.840694064016375
DFL-MAT-J041Y0,1,47958,DFL-OBJ-0027AT,18,Bakery Jatta,22.56141719128061
DFL-MAT-J041Y0,1,50076,DFL-OBJ-J017PC,7,Jean-Luc Mamadou Diarra Dompé,26.08838864748496
DFL-MAT-J041Y0,1,50128,DFL-OBJ-J017PC,7,Jean-Luc Mamadou Diarra Dompé,24.82652275488385
DFL-MAT-J041Y0,1,61184,DFL-OBJ-J017PC,7,Jean-Luc Mamadou Diarra Dompé,21.92607670118329
DFL-MAT-J041Y0,1,61916,DFL-OBJ-J01FRO,20,Fábio Daniel Ferreira Vieira,35.17915916428607
DFL-MAT-J041Y0,1,111346,DFL-OBJ-J01QPG,19,Damion Lamar Downs,37.23473244163305
DFL-MAT-J041Y0,1,114941,DFL-OBJ-0027AT,18,Bakery Jatta,21.137950616131167
DFL-MAT-J041Y0,1,116030,DFL-OBJ-J017PC,7,Jean-Luc Mamadou Diarra Dompé,34.748331637108855
DFL-MAT-J041Y0,1,135111,DFL-OBJ-J01HP7,28,Miro Max Maria Muheim,21.070863324743005
DFL-MAT-J041Y0,1,139861,DFL-OBJ-0027AT,18,Bakery Jatta,20.451100596911648
DFL-MAT-J041Y0,1,144474,DFL-OBJ-0027AT,18,Bakery Jatta,21.463361587249093
DFL-MAT-J041Y0,1,145919,DFL-OBJ-J01H5G,24,Nicolas Capaldo Taboas,14.009746272684598
DFL-MAT-J041Y0,1,146151,DFL-OBJ-0027AT,18,Bakery Jatta,16.50112330456627
DFL-MAT-J041Y0,1,146324,DFL-OBJ-0027AT,18,Bakery Jatta,13.741237435180283
DFL-MAT-J041Y0,1,155889,DFL-OBJ-J01VXC,16,Giorgi Gocholeishvili,19.485261417286655
DFL-MAT-J041Y0,1,155933,DFL-OBJ-J01VXC,16,Giorgi Gocholeishvili,16.735377432627565
DFL-MAT-J041YE,0,34895,DFL-OBJ-J01VXC,16,Giorgi Gocholeishvili,37.42148706060678
DFL-MAT-J041YE,0,59578,DFL-OBJ-J01VXC,16,Giorgi Gocholeishvili,26.137170093447896
DFL-MAT-J041YE,0,120188,DFL-OBJ-J01N5U,2,William Mikelbrencis,21.11676336614417
DFL-MAT-J041YE,0,126507,DFL-OBJ-J01VXC,16,Giorgi Gocholeishvili,21.12141765958472
DFL-MAT-J041YE,0,129772,DFL-OBJ-J01N5U,2,William Mikelbrencis,26.673622472443988
DFL-MAT-J041YE,0,136029,DFL-OBJ-J01N5U,2,William Mikelbrencis,21.37617437391914
DFL-MAT-J041YE,0,161431,DFL-OBJ-0027JU,25,Jordan Torunarigha,50.744199948319825
DFL-MAT-J041YE,0,172001,DFL-OBJ-J017PC,7,Jean-Luc Mamadou Diarra Dompé,30.4582564978511
DFL-MAT-J041YE,0,178121,DFL-OBJ-J01QSK,49,Otto Emerson Stange,23.386126334608548
DFL-MAT-J041YE,1,37797,DFL-OBJ-J01B7D,11,Martin Albert Frederic Terrier,22.905272803924912
DFL-MAT-J041YE,1,39518,DFL-OBJ-J01QPQ,30,Ibrahim Maza,17.223277279510818
DFL-MAT-J041YE,1,53883,DFL-OBJ-J01B7D,11,Martin Albert Frederic Terrier,21.752069434685012
DFL-MAT-J041YE,1,114126,DFL-OBJ-J016J2,20,Alejandro Grimaldo Garcia,15.110941992517693
DFL-MAT-J041YE,1,168294,DFL-OBJ-J024A2,35,Christian Michel Kofane,35.86217060144176
