match_id,team,is_hsv,frame,compass_sync
DFL-MAT-J041V5,0,True,36863,1.0
DFL-MAT-J041V5,0,True,58747,1.0
DFL-MAT-J041V5,0,True,59712,0.7
DFL-MAT-J041V5,0,True,62528,1.0
DFL-MAT-J041V5,0,True,73565,0.9
DFL-MAT-J041V5,0,True,78332,1.0
DFL-MAT-J041V5,0,True,104464,0.6
DFL-MAT-J041V5,0,True,112550,0.7
DFL-MAT-J041V5,0,True,113444,1.0
DFL-MAT-J041V5,0,True,113463,0.8
DFL-MAT-J041V5,0,True,124590,0.6
DFL-MAT-J041V5,0,True,126600,0.9
DFL-MAT-J041V5,0,True,134686,0.9
DFL-MAT-J041V5,0,True,134881,1.0
DFL-MAT-J041V5,0,True,136108,0.6
DFL-MAT-J041V5,0,True,156775,0.5
DFL-MAT-J041V5,0,True,158335,1.0
DFL-MAT-J041V5,0,True,162064,0.9
DFL-MAT-J041V5,0,True,170921,0.7
DFL-MAT-J041V5,0,True,171641,0.4
DFL-MAT-J041V5,0,True,171660,0.9
DFL-MAT-J041V5,0,True,180645,0.9
DFL-MAT-J041V5,1,False,17826,0.9
DFL-MAT-J041V5,1,False,35095,0.6
DFL-MAT-J041V5,1,False,38492,1.0
DFL-MAT-J041V5,1,False,38770,0.9
DFL-MAT-J041V5,1,False,39839,1.0
DFL-MAT-J041V5,1,False,47271,0.7
DFL-MAT-J041V5,1,False,49086,0.7
DFL-MAT-J041V5,1,False,50381,0.7
DFL-MAT-J041V5,1,False,52193,0.8
DFL-MAT-J041V5,1,False,52944,0.5
DFL-MAT-J041V5,1,False,60813,0.9
DFL-MAT-J041V5,1,False,71358,1.0
DFL-MAT-J041V5,1,False,71408,0.7
DFL-MAT-J041V5,1,False,71499,0.8
DFL-MAT-J041V5,1,False,104322,0.6
DFL-MAT-J041V5,1,False,109813,0.9
DFL-MAT-J041V5,1,False,109877,0.9
DFL-MAT-J041V5,1,False,110087,0.4
DFL-MAT-J041V5,1,False,120520,0.9
DFL-MAT-J041V5,1,False,122504,0.9
DFL-MAT-J041V5,1,False,122993,0.6
DFL-MAT-J041V5,1,False,124987,1.0
DFL-MAT-J041V5,1,False,130166,1.0
DFL-MAT-J041V5,1,False,132875,0.8
DFL-MAT-J041V5,1,False,139538,0.9
DFL-MAT-J041V5,1,False,147090,0.6
DFL-MAT-J041V5,1,False,172787,0.9
DFL-MAT-J041V5,1,False,172895,0.9
DFL-MAT-J041V5,1,False,173295,0.8
DFL-MAT-J041V5,1,False,176180,0.5
DFL-MAT-J041V5,1,False,176442,1.0
DFL-MAT-J041V5,1,False,180860,1.0
DFL-MAT-J041VB,0,False,15574,0.7
DFL-MAT-J041VB,0,False,29172,1.0
DFL-MAT-J041VB,0,False,36727,1.0
DFL-MAT-J041VB,0,False,37024,0.8
DFL-MAT-J041VB,0,False,52502,0.7
DFL-MAT-J041VB,0,False,52563,0.8
DFL-MAT-J041VB,0,False,68134,1.0
DFL-MAT-J041VB,0,False,76525,0.6
DFL-MAT-J041VB,0,False,77197,0.6
DFL-MAT-J041VB,0,False,78607,1.0
DFL-MAT-J041VB,0,False,106752,0.8
DFL-MAT-J041VB,0,False,109561,0.8
DFL-MAT-J041VB,0,False,110858,0.4
DFL-MAT-J041VB,0,False,111914,0.9
DFL-MAT-J041VB,0,False,112282,0.4
DFL-MAT-J041VB,0,False,114137,0.5
DFL-MAT-J041VB,0,False,125535,0.5
DFL-MAT-J041VB,0,False,140353,0.9
DFL-MAT-J041VB,0,False,159808,0.6
DFL-MAT-J041VB,0,False,166168,0.9
DFL-MAT-J041VB,0,False,172208,0.9
DFL-MAT-J041VB,0,False,173941,0.7
DFL-MAT-J041VB,0,False,177094,1.0
DFL-MAT-J041VB,0,False,177377,0.5
DFL-MAT-J041VB,1,True,21307,0.9
DFL-MAT-J041VB,1,True,21912,0.6
DFL-MAT-J041VB,1,True,22024,0.6
DFL-MAT-J041VB,1,True,24135,1.0
DFL-MAT-J041VB,1,True,67920,0.6
DFL-MAT-J041VB,1,True,68694,0.8
DFL-MAT-J041VB,1,True,70109,0.7
DFL-MAT-J041VB,1,True,105985,0.9
DFL-MAT-J041VB,1,True,139237,0.8
DFL-MAT-J041VB,1,True,139356,0.8
DFL-MAT-J041VB,1,True,146620,0.6
DFL-MAT-J041VB,1,True,150843,0.8
DFL-MAT-J041VB,1,True,160345,0.7
DFL-MAT-J041VB,1,True,175621,0.4
DFL-MAT-J041VN,0,True,21255,0.6
DFL-MAT-J041VN,0,True,26035,0.7
DFL-MAT-J041VN,0,True,26133,0.7
DFL-MAT-J041VN,0,True,37377,1.0
DFL-MAT-J041VN,0,True,42757,0.8
DFL-MAT-J041VN,0,True,53821,0.8
DFL-MAT-J041VN,0,True,62347,0.9
DFL-MAT-J041VN,0,True,62542,0.8
DFL-MAT-J041VN,0,True,65318,1.0
DFL-MAT-J041VN,0,True,77711,0.8
DFL-MAT-J041VN,0,True,80082,0.5
DFL-MAT-J041VN,0,True,116018,0.6
DFL-MAT-J041VN,0,True,121467,0.8
DFL-MAT-J041VN,0,True,126521,0.5
DFL-MAT-J041VN,0,True,148009,0.9
DFL-MAT-J041VN,0,True,155023,0.7
DFL-MAT-J041VN,0,True,161326,1.0
DFL-MAT-J041VN,0,True,163116,1.0
DFL-MAT-J041VN,0,True,164172,0.6
DFL-MAT-J041VN,0,True,168482,0.7
DFL-MAT-J041VN,1,False,18792,1.0
DFL-MAT-J041VN,1,False,18854,0.9
DFL-MAT-J041VN,1,False,23528,0.7
DFL-MAT-J041VN,1,False,25833,0.9
DFL-MAT-J041VN,1,False,32937,0.9
DFL-MAT-J041VN,1,False,34110,1.0
DFL-MAT-J041VN,1,False,34706,0.9
DFL-MAT-J041VN,1,False,41573,0.8
DFL-MAT-J041VN,1,False,63765,0.8
DFL-MAT-J041VN,1,False,71508,0.7
DFL-MAT-J041VN,1,False,104930,0.8
DFL-MAT-J041VN,1,False,104994,0.6
DFL-MAT-J041VN,1,False,108029,1.0
DFL-MAT-J041VN,1,False,109269,1.0
DFL-MAT-J041VN,1,False,111722,1.0
DFL-MAT-J041VN,1,False,111766,0.8
DFL-MAT-J041VN,1,False,111772,0.8
DFL-MAT-J041VN,1,False,119001,0.5
DFL-MAT-J041VN,1,False,122803,1.0
DFL-MAT-J041VN,1,False,139837,1.0
DFL-MAT-J041VN,1,False,159394,1.0
DFL-MAT-J041VN,1,False,159405,1.0
DFL-MAT-J041VN,1,False,166034,0.4
DFL-MAT-J041VN,1,False,169985,1.0
DFL-MAT-J041VN,1,False,170036,0.9
DFL-MAT-J041VR,0,False,11688,0.8
DFL-MAT-J041VR,0,False,23016,0.7
DFL-MAT-J041VR,0,False,43611,0.5
DFL-MAT-J041VR,0,False,51499,1.0
DFL-MAT-J041VR,0,False,57508,0.8
DFL-MAT-J041VR,0,False,58844,0.8
DFL-MAT-J041VR,0,False,65508,1.0
DFL-MAT-J041VR,0,False,103978,0.7
DFL-MAT-J041VR,0,False,115164,0.6
DFL-MAT-J041VR,0,False,117389,1.0
DFL-MAT-J041VR,0,False,117583,1.0
DFL-MAT-J041VR,0,False,121168,1.0
DFL-MAT-J041VR,0,False,133927,1.0
DFL-MAT-J041VR,0,False,138113,0.9
DFL-MAT-J041VR,0,False,145118,0.9
DFL-MAT-J041VR,0,False,147629,1.0
DFL-MAT-J041VR,0,False,148549,0.9
DFL-MAT-J041VR,0,False,151510,0.8
DFL-MAT-J041VR,0,False,152059,0.9
DFL-MAT-J041VR,0,False,156655,0.9
DFL-MAT-J041VR,0,False,157165,1.0
DFL-MAT-J041VR,0,False,160401,0.7
DFL-MAT-J041VR,0,False,160681,0.9
DFL-MAT-J041VR,0,False,165756,0.6
DFL-MAT-J041VR,0,False,169260,0.7
DFL-MAT-J041VR,0,False,172938,0.5
DFL-MAT-J041VR,1,True,12275,0.6
DFL-MAT-J041VR,1,True,17591,1.0
DFL-MAT-J041VR,1,True,26253,1.0
DFL-MAT-J041VR,1,True,38067,0.7
DFL-MAT-J041VR,1,True,39604,0.7
DFL-MAT-J041VR,1,True,46540,1.0
DFL-MAT-J041VR,1,True,47677,0.5
DFL-MAT-J041VR,1,True,55114,1.0
DFL-MAT-J041VR,1,True,55371,0.5
DFL-MAT-J041VR,1,True,76767,0.5
DFL-MAT-J041VR,1,True,76929,0.7
DFL-MAT-J041VR,1,True,107009,0.8
DFL-MAT-J041VR,1,True,139363,0.9
DFL-MAT-J041VR,1,True,143971,1.0
DFL-MAT-J041VR,1,True,144001,1.0
DFL-MAT-J041VR,1,True,151178,0.5
DFL-MAT-J041VR,1,True,154824,1.0
DFL-MAT-J041VR,1,True,160861,0.9
DFL-MAT-J041VR,1,True,169982,1.0
DFL-MAT-J041VR,1,True,174633,0.6
DFL-MAT-J041W5,0,True,10513,0.9
DFL-MAT-J041W5,0,True,31687,1.0
DFL-MAT-J041W5,0,True,31692,1.0
DFL-MAT-J041W5,0,True,56708,0.6
DFL-MAT-J041W5,0,True,57764,1.0
DFL-MAT-J041W5,0,True,103211,0.6
DFL-MAT-J041W5,0,True,106746,0.7
DFL-MAT-J041W5,0,True,114323,0.9
DFL-MAT-J041W5,0,True,134297,0.8
DFL-MAT-J041W5,0,True,158095,1.0
DFL-MAT-J041W5,0,True,172826,1.0
DFL-MAT-J041W5,1,False,13416,0.9
DFL-MAT-J041W5,1,False,30323,0.8
DFL-MAT-J041W5,1,False,36712,0.7
DFL-MAT-J041W5,1,False,36792,0.5
DFL-MAT-J041W5,1,False,36888,0.8
DFL-MAT-J041W5,1,False,52600,0.9
DFL-MAT-J041W5,1,False,70747,0.9
DFL-MAT-J041W5,1,False,77776,1.0
DFL-MAT-J041W5,1,False,77817,1.0
DFL-MAT-J041W5,1,False,81617,0.6
DFL-MAT-J041W5,1,False,81674,0.6
DFL-MAT-J041W5,1,False,101783,0.8
DFL-MAT-J041W5,1,False,101805,0.6
DFL-MAT-J041W5,1,False,103600,0.7
DFL-MAT-J041W5,1,False,105301,0.7
DFL-MAT-J041W5,1,False,105362,0.9
DFL-MAT-J041W5,1,False,108985,0.7
DFL-MAT-J041W5,1,False,118592,1.0
DFL-MAT-J041W5,1,False,118673,0.5
DFL-MAT-J041W5,1,False,123566,0.9
DFL-MAT-J041W5,1,False,125508,0.8
DFL-MAT-J041W5,1,False,129300,1.0
DFL-MAT-J041W5,1,False,130823,1.0
DFL-MAT-J041W5,1,False,130866,0.6
DFL-MAT-J041W5,1,False,133967,1.0
DFL-MAT-J041W5,1,False,134158,0.8
DFL-MAT-J041W5,1,False,137897,0.9
DFL-MAT-J041W5,1,False,142392,0.7
DFL-MAT-J041W5,1,False,152479,1.0
DFL-MAT-J041W5,1,False,152495,1.0
DFL-MAT-J041W5,1,False,161018,0.5
DFL-MAT-J041W5,1,False,162184,0.9
DFL-MAT-J041W5,1,False,165195,0.9
DFL-MAT-J041W5,1,False,171680,0.8
DFL-MAT-J041W5,1,False,172521,0.9
DFL-MAT-J041W5,1,False,173525,0.8
DFL-MAT-J041W5,1,False,175216,0.6
DFL-MAT-J041WE,0,False,58068,1.0
DFL-MAT-J041WE,0,False,58338,1.0
DFL-MAT-J041WE,0,False,59622,0.9
DFL-MAT-J041WE,0,False,76784,1.0
DFL-MAT-J041WE,0,False,77848,1.0
DFL-MAT-J041WE,0,False,78733,1.0
DFL-MAT-J041WE,0,False,100877,1.0
DFL-MAT-J041WE,0,False,118280,0.9
DFL-MAT-J041WE,0,False,118496,0.9
DFL-MAT-J041WE,0,False,122794,0.8
DFL-MAT-J041WE,0,False,139027,0.8
DFL-MAT-J041WE,0,False,139167,0.5
DFL-MAT-J041WE,0,False,145199,0.7
DFL-MAT-J041WE,0,False,155601,0.7
DFL-MAT-J041WE,0,False,172412,0.7
DFL-MAT-J041WE,0,False,182180,0.9
DFL-MAT-J041WE,1,True,19040,1.0
DFL-MAT-J041WE,1,True,25482,1.0
DFL-MAT-J041WE,1,True,45870,1.0
DFL-MAT-J041WE,1,True,45936,0.8
DFL-MAT-J041WE,1,True,45960,0.8
DFL-MAT-J041WE,1,True,54574,0.8
DFL-MAT-J041WE,1,True,55509,1.0
DFL-MAT-J041WE,1,True,62239,0.9
DFL-MAT-J041WE,1,True,65280,0.8
DFL-MAT-J041WE,1,True,66680,0.6
DFL-MAT-J041WE,1,True,68767,0.6
DFL-MAT-J041WE,1,True,72141,0.4
DFL-MAT-J041WE,1,True,78017,0.8
DFL-MAT-J041WE,1,True,78114,1.0
DFL-MAT-J041WE,1,True,81822,0.9
DFL-MAT-J041WE,1,True,104364,1.0
DFL-MAT-J041WE,1,True,117469,0.7
DFL-MAT-J041WE,1,True,141061,1.0
DFL-MAT-J041WE,1,True,143936,0.7
DFL-MAT-J041WE,1,True,160331,1.0
DFL-MAT-J041WE,1,True,160332,1.0
DFL-MAT-J041WE,1,True,167098,0.5
DFL-MAT-J041WE,1,True,172826,1.0
DFL-MAT-J041WE,1,True,176062,1.0
DFL-MAT-J041WE,1,True,179549,0.875
DFL-MAT-J041WE,1,True,181690,0.75
DFL-MAT-J041WE,1,True,184180,0.75
DFL-MAT-J041WN,0,True,17317,0.5
DFL-MAT-J041WN,0,True,17431,0.6
DFL-MAT-J041WN,0,True,22254,0.9
DFL-MAT-J041WN,0,True,36050,0.9
DFL-MAT-J041WN,0,True,41753,0.8
DFL-MAT-J041WN,0,True,41820,0.6
DFL-MAT-J041WN,0,True,45001,0.9
DFL-MAT-J041WN,0,True,46986,0.9
DFL-MAT-J041WN,0,True,58406,1.0
DFL-MAT-J041WN,0,True,62144,1.0
DFL-MAT-J041WN,0,True,62338,0.9
DFL-MAT-J041WN,0,True,71382,0.5
DFL-MAT-J041WN,0,True,73524,0.6
DFL-MAT-J041WN,0,True,113314,1.0
DFL-MAT-J041WN,0,True,117259,0.9
DFL-MAT-J041WN,0,True,117329,0.6
DFL-MAT-J041WN,0,True,119687,0.5
DFL-MAT-J041WN,0,True,127831,1.0
DFL-MAT-J041WN,0,True,128072,0.9
DFL-MAT-J041WN,0,True,138753,0.5
DFL-MAT-J041WN,0,True,139245,0.4
DFL-MAT-J041WN,0,True,149810,1.0
DFL-MAT-J041WN,1,False,28588,0.8
DFL-MAT-J041WN,1,False,39543,1.0
DFL-MAT-J041WN,1,False,48147,0.7
DFL-MAT-J041WN,1,False,54199,0.4
DFL-MAT-J041WN,1,False,54585,0.9
DFL-MAT-J041WN,1,False,67454,0.6
DFL-MAT-J041WN,1,False,113272,0.4
DFL-MAT-J041WN,1,False,143657,1.0
DFL-MAT-J041WN,1,False,146256,0.7
DFL-MAT-J041WN,1,False,175911,0.9
DFL-MAT-J041WN,1,False,176101,0.7
DFL-MAT-J041WN,1,False,176152,0.8
DFL-MAT-J041WN,1,False,177008,1.0
DFL-MAT-J041WN,1,False,179638,1.0
DFL-MAT-J041WT,0,False,23764,0.6
DFL-MAT-J041WT,0,False,26081,0.7
DFL-MAT-J041WT,0,False,32943,1.0
DFL-MAT-J041WT,0,False,44218,0.8
DFL-MAT-J041WT,0,False,73857,0.8
DFL-MAT-J041WT,0,False,73884,0.6
DFL-MAT-J041WT,0,False,75114,0.6
DFL-MAT-J041WT,0,False,76901,0.5
DFL-MAT-J041WT,0,False,80246,0.9
DFL-MAT-J041WT,0,False,101195,1.0
DFL-MAT-J041WT,0,False,125374,1.0
DFL-MAT-J041WT,0,False,140667,1.0
DFL-MAT-J041WT,0,False,142951,0.8
DFL-MAT-J041WT,0,False,143533,0.8
DFL-MAT-J041WT,0,False,151166,0.5
DFL-MAT-J041WT,0,False,154943,0.8888888888888888
DFL-MAT-J041WT,0,False,158011,0.5555555555555556
DFL-MAT-J041WT,0,False,159297,0.6666666666666666
DFL-MAT-J041WT,0,False,163044,0.8888888888888888
DFL-MAT-J041WT,0,False,167815,0.4444444444444444
DFL-MAT-J041WT,0,False,173501,0.8888888888888888
DFL-MAT-J041WT,1,True,10138,1.0
DFL-MAT-J041WT,1,True,12240,0.8
DFL-MAT-J041WT,1,True,16977,0.7
DFL-MAT-J041WT,1,True,17893,0.9
DFL-MAT-J041WT,1,True,18747,0.9
DFL-MAT-J041WT,1,True,38633,1.0
DFL-MAT-J041WT,1,True,38674,0.5
DFL-MAT-J041WT,1,True,43016,1.0
DFL-MAT-J041WT,1,True,43043,1.0
DFL-MAT-J041WT,1,True,44099,0.9
DFL-MAT-J041WT,1,True,45641,0.5
DFL-MAT-J041WT,1,True,47889,0.9
DFL-MAT-J041WT,1,True,47915,0.8
DFL-MAT-J041WT,1,True,65000,0.6
DFL-MAT-J041WT,1,True,110029,1.0
DFL-MAT-J041WT,1,True,116764,0.6
DFL-MAT-J041WT,1,True,119802,0.5
DFL-MAT-J041WT,1,True,128921,0.8
DFL-MAT-J041WT,1,True,145786,1.0
DFL-MAT-J041WT,1,True,148165,0.6
DFL-MAT-J041WT,1,True,151323,0.7
DFL-MAT-J041WT,1,True,152442,1.0
DFL-MAT-J041X5,0,True,17435,1.0
DFL-MAT-J041X5,0,True,17505,0.6
DFL-MAT-J041X5,0,True,26790,0.5
DFL-MAT-J041X5,0,True,26815,1.0
DFL-MAT-J041X5,0,True,37996,0.9
DFL-MAT-J041X5,0,True,38561,0.8
DFL-MAT-J041X5,0,True,38852,0.8
DFL-MAT-J041X5,0,True,39142,0.5
DFL-MAT-J041X5,0,True,48170,0.8
DFL-MAT-J041X5,0,True,66289,0.7
DFL-MAT-J041X5,0,True,75512,0.7
DFL-MAT-J041X5,0,True,80898,0.9
DFL-MAT-J041X5,0,True,80982,0.8
DFL-MAT-J041X5,0,True,105873,0.5
DFL-MAT-J041X5,0,True,112641,1.0
DFL-MAT-J041X5,0,True,113117,0.8
DFL-MAT-J041X5,0,True,113128,0.9
DFL-MAT-J041X5,0,True,116974,1.0
DFL-MAT-J041X5,0,True,124414,0.9
DFL-MAT-J041X5,0,True,152150,1.0
DFL-MAT-J041X5,0,True,160911,0.8888888888888888
DFL-MAT-J041X5,0,True,164357,1.0
DFL-MAT-J041X5,0,True,168359,0.8888888888888888
DFL-MAT-J041X5,1,False,35043,1.0
DFL-MAT-J041X5,1,False,35166,1.0
DFL-MAT-J041X5,1,False,46342,1.0
DFL-MAT-J041X5,1,False,60434,1.0
DFL-MAT-J041X5,1,False,100413,0.9
DFL-MAT-J041X5,1,False,100431,1.0
DFL-MAT-J041X5,1,False,100634,1.0
DFL-MAT-J041X5,1,False,100912,0.8
DFL-MAT-J041X5,1,False,135779,0.6
DFL-MAT-J041X5,1,False,135813,0.8
DFL-MAT-J041X5,1,False,141357,0.7
DFL-MAT-J041X5,1,False,147793,0.8
DFL-MAT-J041X5,1,False,172366,0.9
DFL-MAT-J041X5,1,False,172579,0.9
DFL-MAT-J041XE,0,True,13661,1.0
DFL-MAT-J041XE,0,True,13838,0.8
DFL-MAT-J041XE,0,True,15125,0.7
DFL-MAT-J041XE,0,True,19000,0.8
DFL-MAT-J041XE,0,True,34314,1.0
DFL-MAT-J041XE,0,True,77383,0.9
DFL-MAT-J041XE,0,True,79421,0.7
DFL-MAT-J041XE,0,True,118609,0.8
DFL-MAT-J041XE,0,True,119046,0.8
DFL-MAT-J041XE,0,True,120162,0.9
DFL-MAT-J041XE,0,True,147907,0.9
DFL-MAT-J041XE,0,True,148187,1.0
DFL-MAT-J041XE,0,True,153112,0.9
DFL-MAT-J041XE,0,True,156764,0.5
DFL-MAT-J041XE,0,True,166460,1.0
DFL-MAT-J041XE,1,False,10638,1.0
DFL-MAT-J041XE,1,False,17806,0.9
DFL-MAT-J041XE,1,False,27033,0.8
DFL-MAT-J041XE,1,False,28981,0.9
DFL-MAT-J041XE,1,False,34082,0.7
DFL-MAT-J041XE,1,False,36572,1.0
DFL-MAT-J041XE,1,False,42939,0.8
DFL-MAT-J041XE,1,False,48483,0.9
DFL-MAT-J041XE,1,False,53634,0.9
DFL-MAT-J041XE,1,False,67240,0.7
DFL-MAT-J041XE,1,False,70423,0.6
DFL-MAT-J041XE,1,False,108085,0.5
DFL-MAT-J041XE,1,False,112189,1.0
DFL-MAT-J041XE,1,False,112335,0.6
DFL-MAT-J041XE,1,False,112639,0.7
DFL-MAT-J041XE,1,False,126633,0.5
DFL-MAT-J041XE,1,False,126640,0.5
DFL-MAT-J041XE,1,False,129190,0.8
DFL-MAT-J041XE,1,False,131748,0.7
DFL-MAT-J041XE,1,False,140293,1.0
DFL-MAT-J041XE,1,False,143742,0.8
DFL-MAT-J041XE,1,False,146839,0.7
DFL-MAT-J041XE,1,False,151571,0.7
DFL-MAT-J041XE,1,False,151812,0.5
DFL-MAT-J041XE,1,False,153474,0.8
DFL-MAT-J041XE,1,False,158042,0.9
DFL-MAT-J041XE,1,False,158168,0.9
DFL-MAT-J041XE,1,False,175709,0.9
DFL-MAT-J041XN,0,False,14553,1.0
DFL-MAT-J041XN,0,False,30525,0.6
DFL-MAT-J041XN,0,False,43507,0.9
DFL-MAT-J041XN,0,False,49483,1.0
DFL-MAT-J041XN,0,False,57320,0.7
DFL-MAT-J041XN,0,False,60656,0.7
DFL-MAT-J041XN,0,False,61113,0.6
DFL-MAT-J041XN,0,False,64488,0.8
DFL-MAT-J041XN,0,False,65184,0.9
DFL-MAT-J041XN,0,False,68736,1.0
DFL-MAT-J041XN,0,False,72646,1.0
DFL-MAT-J041XN,0,False,101583,0.8
DFL-MAT-J041XN,0,False,103265,1.0
DFL-MAT-J041XN,0,False,105895,1.0
DFL-MAT-J041XN,0,False,109481,0.9
DFL-MAT-J041XN,0,False,110240,0.8
DFL-MAT-J041XN,0,False,137284,1.0
DFL-MAT-J041XN,0,False,154515,1.0
DFL-MAT-J041XN,0,False,162650,1.0
DFL-MAT-J041XN,0,False,162925,0.8
DFL-MAT-J041XN,0,False,168087,1.0
DFL-MAT-J041XN,0,False,175087,0.9
DFL-MAT-J041XN,1,True,20007,0.9
DFL-MAT-J041XN,1,True,21490,1.0
DFL-MAT-J041XN,1,True,26847,0.6
DFL-MAT-J041XN,1,True,31382,0.7
DFL-MAT-J041XN,1,True,43187,1.0
DFL-MAT-J041XN,1,True,55063,0.8
DFL-MAT-J041XN,1,True,68498,0.9
DFL-MAT-J041XN,1,True,68532,0.6
DFL-MAT-J041XN,1,True,72374,0.6
DFL-MAT-J041XN,1,True,74203,0.8
DFL-MAT-J041XN,1,True,74268,1.0
DFL-MAT-J041XN,1,True,107149,1.0
DFL-MAT-J041XN,1,True,107180,0.9
DFL-MAT-J041XN,1,True,119543,0.6
DFL-MAT-J041XN,1,True,121571,1.0
DFL-MAT-J041XN,1,True,122655,1.0
DFL-MAT-J041XN,1,True,129083,0.9
DFL-MAT-J041XN,1,True,136460,1.0
DFL-MAT-J041XN,1,True,139606,1.0
DFL-MAT-J041XN,1,True,139678,1.0
DFL-MAT-J041XN,1,True,153561,0.7
DFL-MAT-J041XN,1,True,170201,0.9
DFL-MAT-J041XN,1,True,172031,0.9
DFL-MAT-J041XW,0,True,48812,1.0
DFL-MAT-J041XW,0,True,79680,0.9
DFL-MAT-J041XW,0,True,116974,0.7
