match_id,pressing_team,frame,window_mean_tpr,team_baseline_median_tpr,is_missed_trigger,is_hsv_pressing
DFL-MAT-J041W5,1,78889,0.3019818952610023,0.3611602092518861,True,False
DFL-MAT-J041W5,1,104305,0.28657170026298184,0.3611602092518861,True,False
DFL-MAT-J041W5,1,113921,0.3268744036614264,0.3611602092518861,True,False
DFL-MAT-J041W5,1,134577,0.25290483154985816,0.3611602092518861,True,False
DFL-MAT-J041W5,1,143524,0.25325979538768245,0.3611602092518861,True,False
DFL-MAT-J041W5,1,164917,0.34805810122946895,0.3611602092518861,True,False
DFL-MAT-J041WE,0,11990,0.3275229657695309,0.34916726393679964,True,False
DFL-MAT-J041WE,0,13506,0.2743335584519517,0.34916726393679964,True,False
DFL-MAT-J041WE,0,14098,0.3409024134828675,0.34916726393679964,True,False
DFL-MAT-J041WE,0,16987,0.28028864769816797,0.34916726393679964,True,False
DFL-MAT-J041WE,1,29662,0.24043919505401115,0.355949349784538,True,True
DFL-MAT-J041WE,0,37770,0.2741420529189686,0.34916726393679964,True,False
DFL-MAT-J041WE,0,38888,0.2947681954827532,0.34916726393679964,True,False
DFL-MAT-J041WE,1,40036,0.28510793263915185,0.355949349784538,True,True
DFL-MAT-J041WE,0,51265,0.26821692707423594,0.34916726393679964,True,False
DFL-MAT-J041WE,0,51423,0.30183188817997053,0.34916726393679964,True,False
DFL-MAT-J041WE,0,51903,0.332076133714469,0.34916726393679964,True,False
DFL-MAT-J041WE,0,52304,0.29907367157074843,0.34916726393679964,True,False
DFL-MAT-J041WE,0,52464,0.26103111878450536,0.34916726393679964,True,False
DFL-MAT-J041WE,0,52728,0.2086716399262427,0.34916726393679964,True,False
DFL-MAT-J041WE,1,53050,0.371107034887297,0.355949349784538,False,True
DFL-MAT-J041WE,0,57028,0.28884887949839816,0.34916726393679964,True,False
DFL-MAT-J041WE,1,62945,0.2275507781926181,0.355949349784538,True,True
DFL-MAT-J041WE,1,63942,0.28188318685894814,0.355949349784538,True,True
DFL-MAT-J041WE,1,64215,0.33946688315487006,0.355949349784538,True,True
DFL-MAT-J041WE,1,71441,0.3280966432096466,0.355949349784538,True,True
DFL-MAT-J041WE,1,74637,0.28041941939865345,0.355949349784538,True,True
DFL-MAT-J041WE,0,121034,0.3059450709202907,0.34916726393679964,True,False
DFL-MAT-J041WE,0,121188,0.20210039245342476,0.34916726393679964,True,False
DFL-MAT-J041WE,0,126560,0.2006533447450112,0.34916726393679964,True,False
DFL-MAT-J041WE,0,127694,0.26313715325608,0.34916726393679964,True,False
DFL-MAT-J041WE,0,127898,0.33741675971043233,0.34916726393679964,True,False
DFL-MAT-J041WE,0,128828,0.30885325258852037,0.34916726393679964,True,False
DFL-MAT-J041WE,0,130785,0.28558228910049116,0.34916726393679964,True,False
DFL-MAT-J041WE,1,133085,0.2854847654626345,0.355949349784538,True,True
DFL-MAT-J041WE,1,133470,0.27051513707529956,0.355949349784538,True,True
DFL-MAT-J041WE,1,160653,0.29368981383311543,0.355949349784538,True,True
DFL-MAT-J041WE,1,161767,0.296611551100794,0.355949349784538,True,True
DFL-MAT-J041WE,1,179042,0.32206563829654156,0.355949349784538,True,True
DFL-MAT-J041WN,1,24960,0.24566337257117313,0.359752489156586,True,False
DFL-MAT-J041WN,1,28393,0.3957224456227546,0.359752489156586,False,False
DFL-MAT-J041WN,1,40107,0.386710798630609,0.359752489156586,False,False
DFL-MAT-J041WN,1,48539,0.2895327324172341,0.359752489156586,True,False
DFL-MAT-J041WN,0,50484,0.2643570194023927,0.36597701557398554,True,True
DFL-MAT-J041WN,1,60072,0.34772371266533375,0.359752489156586,True,False
DFL-MAT-J041WN,1,73951,0.3441230603516391,0.359752489156586,True,False
DFL-MAT-J041WN,0,74297,0.3091511049073527,0.36597701557398554,True,True
DFL-MAT-J041WN,1,110332,0.3855853827912901,0.359752489156586,False,False
DFL-MAT-J041WN,0,110659,0.3111259975444785,0.36597701557398554,True,True
DFL-MAT-J041WN,0,116531,0.3210167505325753,0.36597701557398554,True,True
DFL-MAT-J041WN,0,120592,0.22173782403194517,0.36597701557398554,True,True
DFL-MAT-J041WN,1,132926,0.28569529535776006,0.359752489156586,True,False
DFL-MAT-J041WN,1,136066,0.3100163041287117,0.359752489156586,True,False
DFL-MAT-J041WN,1,136316,0.3734455745559758,0.359752489156586,False,False
DFL-MAT-J041WN,1,143178,0.3752853686930952,0.359752489156586,False,False
DFL-MAT-J041WN,1,144924,0.3062774410374076,0.359752489156586,True,False
DFL-MAT-J041WN,1,151392,0.39218545709900854,0.359752489156586,False,False
DFL-MAT-J041WN,1,163287,0.4194615233936104,0.359752489156586,False,False
DFL-MAT-J041WN,1,169064,0.4580443055174654,0.359752489156586,False,False
DFL-MAT-J041WN,1,169298,0.3904693142298918,0.359752489156586,False,False
DFL-MAT-J041WT,0,28662,0.38897774711767,0.3529897447900845,False,False
DFL-MAT-J041WT,0,31271,0.3698695688638835,0.3529897447900845,False,False
DFL-MAT-J041WT,0,35779,0.3771385329868404,0.3529897447900845,False,False
DFL-MAT-J041WT,0,48910,0.37706808337027514,0.3529897447900845,False,False
DFL-MAT-J041WT,1,49866,0.29372013085482845,0.3494913463672878,True,True
DFL-MAT-J041WT,0,69859,0.23949234546126258,0.3529897447900845,True,False
DFL-MAT-J041WT,0,70507,0.35675496052460803,0.3529897447900845,False,False
DFL-MAT-J041WT,0,71697,0.38406688490225327,0.3529897447900845,False,False
DFL-MAT-J041WT,1,78429,0.32806286917464816,0.3494913463672878,True,True
DFL-MAT-J041WT,1,79305,0.30451778633084636,0.3494913463672878,True,True
DFL-MAT-J041WT,0,102364,0.3347336785383137,0.3529897447900845,True,False
DFL-MAT-J041WT,0,104053,0.23740976320460663,0.3529897447900845,True,False
DFL-MAT-J041WT,0,104218,0.30331237567268293,0.3529897447900845,True,False
DFL-MAT-J041WT,1,106372,0.26177656920075737,0.3494913463672878,True,True
DFL-MAT-J041WT,1,106597,0.3224199975024116,0.3494913463672878,True,True
DFL-MAT-J041WT,1,106885,0.28994767847907543,0.3494913463672878,True,True
DFL-MAT-J041WT,1,107248,0.40582281605319537,0.3494913463672878,False,True
DFL-MAT-J041WT,1,107500,0.3000637749918315,0.3494913463672878,True,True
DFL-MAT-J041WT,1,109657,0.2587827643158931,0.3494913463672878,True,True
DFL-MAT-J041WT,0,119874,0.2844494998935655,0.3529897447900845,True,False
DFL-MAT-J041WT,0,134580,0.2682933458920222,0.3529897447900845,True,False
DFL-MAT-J041WT,1,137612,0.22373084895411163,0.3494913463672878,True,True
DFL-MAT-J041WT,1,158992,0.33358337264184784,0.3494913463672878,True,True
DFL-MAT-J041WT,1,159516,0.4623495136795304,0.3494913463672878,False,True
DFL-MAT-J041WT,0,164535,0.27417300729793775,0.3529897447900845,True,False
DFL-MAT-J041X5,1,11726,0.33359636237276924,0.3426195028578703,True,False
DFL-MAT-J041X5,1,18524,0.3289213953247604,0.3426195028578703,True,False
DFL-MAT-J041X5,0,20225,0.31567879594288206,0.36285276670839806,True,True
DFL-MAT-J041X5,0,27507,0.2962315800738013,0.36285276670839806,True,True
DFL-MAT-J041X5,1,27613,0.3563161041544527,0.3426195028578703,False,False
DFL-MAT-J041X5,1,27886,0.39074965473004514,0.3426195028578703,False,False
DFL-MAT-J041X5,1,30913,0.2637458295160698,0.3426195028578703,True,False
DFL-MAT-J041X5,1,31120,0.2975114845185014,0.3426195028578703,True,False
DFL-MAT-J041X5,1,31502,0.3224450658121203,0.3426195028578703,True,False
DFL-MAT-J041X5,1,31801,0.280264702824084,0.3426195028578703,True,False
DFL-MAT-J041X5,1,32045,0.3011029942670965,0.3426195028578703,True,False
DFL-MAT-J041X5,1,52974,0.2539402591832438,0.3426195028578703,True,False
DFL-MAT-J041X5,1,54885,0.23115324143423752,0.3426195028578703,True,False
DFL-MAT-J041X5,1,63443,0.39893572892552914,0.3426195028578703,False,False
DFL-MAT-J041X5,1,67846,0.2491857625050573,0.3426195028578703,True,False
DFL-MAT-J041X5,1,100794,0.2944085157285087,0.3426195028578703,True,False
DFL-MAT-J041X5,1,101118,0.350300959161736,0.3426195028578703,False,False
DFL-MAT-J041X5,0,108432,0.33065824914859937,0.36285276670839806,True,True
DFL-MAT-J041X5,0,108821,0.2997532137394239,0.36285276670839806,True,True
DFL-MAT-J041X5,0,109688,0.30237523833353247,0.36285276670839806,True,True
DFL-MAT-J041X5,0,120290,0.33724006035325016,0.36285276670839806,True,True
DFL-MAT-J041X5,0,120443,0.26560035676603055,0.36285276670839806,True,True
DFL-MAT-J041X5,1,139333,0.2857527397640876,0.3426195028578703,True,False
DFL-MAT-J041X5,1,139509,0.43534280306332496,0.3426195028578703,False,False
DFL-MAT-J041X5,0,139754,0.31300497442280795,0.36285276670839806,True,True
DFL-MAT-J041X5,1,151682,0.3244596426885701,0.3426195028578703,True,False
DFL-MAT-J041X5,0,167908,0.3155176666105277,0.36285276670839806,True,True
DFL-MAT-J041XE,1,11051,0.3394169499346406,0.35793754597817196,True,False
DFL-MAT-J041XE,1,11132,0.35306913439750887,0.35793754597817196,True,False
DFL-MAT-J041XE,1,12028,0.2493656532911046,0.35793754597817196,True,False
DFL-MAT-J041XE,1,12430,0.31502014388833455,0.35793754597817196,True,False
DFL-MAT-J041XE,1,21423,0.31699380100943253,0.35793754597817196,True,False
DFL-MAT-J041XE,1,30445,0.2513559099514322,0.35793754597817196,True,False
DFL-MAT-J041XE,1,30933,0.27538870955218964,0.35793754597817196,True,False
DFL-MAT-J041XE,0,37521,0.31914861551065465,0.3468133324696104,True,True
DFL-MAT-J041XE,1,37792,0.2559986334206707,0.35793754597817196,True,False
DFL-MAT-J041XE,1,38324,0.288544788484236,0.35793754597817196,True,False
DFL-MAT-J041XE,1,38453,0.39778286772682236,0.35793754597817196,False,False
DFL-MAT-J041XE,1,61582,0.21095127222418333,0.35793754597817196,True,False
DFL-MAT-J041XE,1,62060,0.354844788176507,0.35793754597817196,True,False
DFL-MAT-J041XE,1,77011,0.3095409135129036,0.35793754597817196,True,False
DFL-MAT-J041XE,1,117807,0.2844194598909625,0.35793754597817196,True,False
DFL-MAT-J041XE,1,118036,0.30853985989646493,0.35793754597817196,True,False
DFL-MAT-J041XE,1,118336,0.3186976899381759,0.35793754597817196,True,False
DFL-MAT-J041XE,1,123543,0.3512731208488934,0.35793754597817196,True,False
DFL-MAT-J041XE,0,167097,0.24017445504504173,0.3468133324696104,True,True
DFL-MAT-J041XN,0,18122,0.3849671534172699,0.352564567266738,False,False
DFL-MAT-J041XN,1,19179,0.3220240529217217,0.3573810369301123,True,True
DFL-MAT-J041XN,1,28499,,0.3573810369301123,False,True
DFL-MAT-J041XN,1,36256,0.3624791010411238,0.3573810369301123,False,True
DFL-MAT-J041XN,1,36493,0.2701213180273547,0.3573810369301123,True,True
DFL-MAT-J041XN,0,37329,0.3858544631432014,0.352564567266738,False,False
DFL-MAT-J041XN,0,57449,0.2865849952202645,0.352564567266738,True,False
DFL-MAT-J041XN,0,61858,0.32952890002962476,0.352564567266738,True,False
DFL-MAT-J041XN,0,65839,0.335506155905058,0.352564567266738,True,False
DFL-MAT-J041XN,0,65982,0.33858274873138094,0.352564567266738,True,False
DFL-MAT-J041XN,0,66187,0.27806159748831594,0.352564567266738,True,False
DFL-MAT-J041XN,0,67521,0.30927629605051254,0.352564567266738,True,False
DFL-MAT-J041XN,0,67629,0.3501487182511451,0.352564567266738,True,False
DFL-MAT-J041XN,1,76290,0.3371116100067687,0.3573810369301123,True,True
DFL-MAT-J041XN,0,104538,0.3979915525162879,0.352564567266738,False,False
DFL-MAT-J041XN,1,117085,0.31619227501614666,0.3573810369301123,True,True
DFL-MAT-J041XN,1,123477,0.3941161172889848,0.3573810369301123,False,True
DFL-MAT-J041XN,1,124785,0.3017397323049392,0.3573810369301123,True,True
DFL-MAT-J041XN,1,125191,0.3269260950910632,0.3573810369301123,True,True
DFL-MAT-J041XN,0,138741,0.2199574187483762,0.352564567266738,True,False
DFL-MAT-J041XN,0,161526,0.3166366049571429,0.352564567266738,True,False
DFL-MAT-J041XN,0,161777,0.24890550393758093,0.352564567266738,True,False
DFL-MAT-J041XW,1,25204,0.26171536043743493,0.3474678087076757,True,False
DFL-MAT-J041XW,0,25981,0.3508882074975019,0.3380574703020883,False,True
DFL-MAT-J041XW,1,26227,0.3818036351316344,0.3474678087076757,False,False
DFL-MAT-J041XW,1,29807,0.3008096757596026,0.3474678087076757,True,False
DFL-MAT-J041XW,0,33461,0.3082897153723604,0.3380574703020883,True,True
DFL-MAT-J041XW,0,42228,0.320100106041426,0.3380574703020883,True,True
DFL-MAT-J041XW,1,43352,0.23827814154659982,0.3474678087076757,True,False
DFL-MAT-J041XW,1,43558,0.3744849381178494,0.3474678087076757,False,False
DFL-MAT-J041XW,1,44196,0.3206656188163274,0.3474678087076757,True,False
DFL-MAT-J041XW,0,45147,0.30605228625255076,0.3380574703020883,True,True
DFL-MAT-J041XW,1,59055,0.3122474338348266,0.3474678087076757,True,False
DFL-MAT-J041XW,0,62664,0.3591107242095405,0.3380574703020883,False,True
DFL-MAT-J041XW,1,66178,0.37691839777666736,0.3474678087076757,False,False
DFL-MAT-J041XW,1,75485,0.27354407037012335,0.3474678087076757,True,False
DFL-MAT-J041XW,1,106203,0.29440550406321847,0.3474678087076757,True,False
DFL-MAT-J041XW,1,106447,0.28493711047842074,0.3474678087076757,True,False
DFL-MAT-J041XW,1,106730,0.3291950126403325,0.3474678087076757,True,False
DFL-MAT-J041XW,1,107072,0.3154520700720031,0.3474678087076757,True,False
DFL-MAT-J041XW,0,107395,0.361106026415919,0.3380574703020883,False,True
DFL-MAT-J041XW,0,107635,0.3495565140653179,0.3380574703020883,False,True
DFL-MAT-J041XW,1,107987,0.3380831850851859,0.3474678087076757,True,False
DFL-MAT-J041XW,0,115510,0.4066606573456979,0.3380574703020883,False,True
DFL-MAT-J041XW,1,119195,0.31500727503833365,0.3474678087076757,True,False
DFL-MAT-J041XW,0,149263,0.35757444392497656,0.3380574703020883,False,True
DFL-MAT-J041XW,0,160140,0.30859957387287634,0.3380574703020883,True,True
DFL-MAT-J041XW,0,160712,0.2959097839594118,0.3380574703020883,True,True
DFL-MAT-J041XW,0,169907,0.30558223930814715,0.3380574703020883,True,True
DFL-MAT-J041XW,0,173737,0.3643515795565845,0.3380574703020883,False,True
DFL-MAT-J041Y0,1,13921,0.27340825161902443,0.35280201812146395,True,True
DFL-MAT-J041Y0,0,17221,0.48040175901773574,0.34539814055988893,False,False
DFL-MAT-J041Y0,0,21719,0.36063341956205563,0.34539814055988893,False,False
DFL-MAT-J041Y0,0,21774,0.4057156293005331,0.34539814055988893,False,False
DFL-MAT-J041Y0,1,39161,0.33436980426761626,0.35280201812146395,True,True
DFL-MAT-J041Y0,0,42607,0.3923855373059261,0.34539814055988893,False,False
DFL-MAT-J041Y0,1,47451,0.3047329235297022,0.35280201812146395,True,True
DFL-MAT-J041Y0,1,54418,0.20045988745274937,0.35280201812146395,True,True
DFL-MAT-J041Y0,0,56226,0.41741875762734526,0.34539814055988893,False,False
DFL-MAT-J041Y0,0,56510,0.38384352991267434,0.34539814055988893,False,False
DFL-MAT-J041Y0,0,57162,0.28547636487872874,0.34539814055988893,True,False
DFL-MAT-J041Y0,0,57438,0.4085726979940941,0.34539814055988893,False,False
DFL-MAT-J041Y0,0,58283,0.35346137415895207,0.34539814055988893,False,False
DFL-MAT-J041Y0,0,58430,0.2707287929473583,0.34539814055988893,True,False
DFL-MAT-J041Y0,0,58677,0.20615693630191806,0.34539814055988893,True,False
DFL-MAT-J041Y0,0,71940,0.40256431687059957,0.34539814055988893,False,False
DFL-MAT-J041Y0,1,72132,0.24253422940671823,0.35280201812146395,True,True
DFL-MAT-J041Y0,0,77946,0.3223716590275255,0.34539814055988893,True,False
DFL-MAT-J041Y0,0,119828,0.27953777123925605,0.34539814055988893,True,False
DFL-MAT-J041Y0,0,120446,0.25330877157849147,0.34539814055988893,True,False
DFL-MAT-J041Y0,0,121739,0.2785275134251733,0.34539814055988893,True,False
DFL-MAT-J041Y0,0,121912,0.3175543987575792,0.34539814055988893,True,False
DFL-MAT-J041Y0,0,122217,0.3266649795710343,0.34539814055988893,True,False
DFL-MAT-J041Y0,0,133504,0.4367982867719522,0.34539814055988893,False,False
DFL-MAT-J041Y0,1,137649,0.346509389200844,0.35280201812146395,True,True
DFL-MAT-J041Y0,0,140899,0.32655252539581814,0.34539814055988893,True,False
