match_id,team,object_id,player_name,frames_present
DFL-MAT-J041Y0,0,DFL-OBJ-00019U,Anthony Jung,1760
DFL-MAT-J041Y0,0,DFL-OBJ-0001E6,Vincenzo Grifo,1696
DFL-MAT-J041Y0,0,DFL-OBJ-00258B,Maximilian Eggestein,2829
DFL-MAT-J041Y0,0,DFL-OBJ-0027B9,Lucas Höler,1695
DFL-MAT-J041Y0,0,DFL-OBJ-0027WP,Philipp Lienhart,1069
DFL-MAT-J041Y0,0,DFL-OBJ-0028B6,Jan-Niklas Beste,653
DFL-MAT-J041Y0,0,DFL-OBJ-002G4G,Patrick Osterhage,1133
DFL-MAT-J041Y0,0,DFL-OBJ-002G4W,Philipp Treu,2176
DFL-MAT-J041Y0,0,DFL-OBJ-002GMV,Igor Matanović,1134
DFL-MAT-J041Y0,0,DFL-OBJ-J01TOV,Yuito Suzuki,2829
DFL-MAT-J041Y0,0,DFL-OBJ-J01WX3,Johan Manzambi,2654
DFL-MAT-J041Y0,1,DFL-OBJ-0027AT,Bakery Jatta,2644
DFL-MAT-J041Y0,1,DFL-OBJ-0027JU,Jordan Torunarigha,1292
DFL-MAT-J041Y0,1,DFL-OBJ-002G8B,Ransford-Yeboah Königsdörffer,403
DFL-MAT-J041Y0,1,DFL-OBJ-J017PC,Jean-Luc Mamadou Diarra Dompé,2080
DFL-MAT-J041Y0,1,DFL-OBJ-J019DF,Guilherme Magro Pires Ramos,728
DFL-MAT-J041Y0,1,DFL-OBJ-J01A3I,Albert-Mboyo Sambi Lokonga,2969
DFL-MAT-J041Y0,1,DFL-OBJ-J01FRO,Fábio Daniel Ferreira Vieira,2644
DFL-MAT-J041Y0,1,DFL-OBJ-J01H5G,Nicolas Capaldo Taboas,3372
DFL-MAT-J041Y0,1,DFL-OBJ-J01HP7,Miro Max Maria Muheim,3372
DFL-MAT-J041Y0,1,DFL-OBJ-J01IZ9,Nicolai Remberg,3372
DFL-MAT-J041Y0,1,DFL-OBJ-J01OYX,Daniel Elfadli,1951
DFL-MAT-J041Y0,1,DFL-OBJ-J01QPG,Damion Lamar Downs,2644
DFL-MAT-J041Y0,1,DFL-OBJ-J01VXC,Giorgi Gocholeishvili,728
DFL-MAT-J041Y0,1,DFL-OBJ-J020IH,Luka Vušković,3372
DFL-MAT-J041Y0,1,DFL-OBJ-J02322,Alexander Rössing-Lelesiit,728
DFL-MAT-J041YE,0,DFL-OBJ-0027AT,Bakery Jatta,902
DFL-MAT-J041YE,0,DFL-OBJ-0027JU,Jordan Torunarigha,1172
DFL-MAT-J041YE,0,DFL-OBJ-002G8B,Ransford-Yeboah Königsdörffer,2821
DFL-MAT-J041YE,0,DFL-OBJ-J017PC,Jean-Luc Mamadou Diarra Dompé,1192
DFL-MAT-J041YE,0,DFL-OBJ-J01A3I,Albert-Mboyo Sambi Lokonga,619
DFL-MAT-J041YE,0,DFL-OBJ-J01FRO,Fábio Daniel Ferreira Vieira,3440
DFL-MAT-J041YE,0,DFL-OBJ-J01G5F,Warmed Omari,2268
DFL-MAT-J041YE,0,DFL-OBJ-J01IZ9,Nicolai Remberg,3440
DFL-MAT-J041YE,0,DFL-OBJ-J01N5U,William Mikelbrencis,2538
DFL-MAT-J041YE,0,DFL-OBJ-J01OYX,Daniel Elfadli,3440
DFL-MAT-J041YE,0,DFL-OBJ-J01QPG,Damion Lamar Downs,2248
DFL-MAT-J041YE,0,DFL-OBJ-J01QSK,Otto Emerson Stange,1170
DFL-MAT-J041YE,0,DFL-OBJ-J01VXC,Giorgi Gocholeishvili,3440
DFL-MAT-J041YE,0,DFL-OBJ-J01W6J,Rayan Philippe,2270
DFL-MAT-J041YE,0,DFL-OBJ-J020IH,Luka Vušković,3440
DFL-MAT-J041YE,1,DFL-OBJ-0001EW,Robert Andrich,2683
DFL-MAT-J041YE,1,DFL-OBJ-002G8H,Exequiel Alejandro Palacios,2683
DFL-MAT-J041YE,1,DFL-OBJ-002GAR,Edmond Fayçal Tapsoba,2683
DFL-MAT-J041YE,1,DFL-OBJ-002GCU,Malik Leon Tillman,677
DFL-MAT-J041YE,1,DFL-OBJ-J016J2,Alejandro Grimaldo Garcia,2683
DFL-MAT-J041YE,1,DFL-OBJ-J01860,Aleix García Serrano,2683
DFL-MAT-J041YE,1,DFL-OBJ-J01B7D,Martin Albert Frederic Terrier,2006
DFL-MAT-J041YE,1,DFL-OBJ-J01KO9,Jarell Amorin Quansah,2683
DFL-MAT-J041YE,1,DFL-OBJ-J01NA3,Ernest Poku,452
DFL-MAT-J041YE,1,DFL-OBJ-J01QPQ,Ibrahim Maza,2468
DFL-MAT-J041YE,1,DFL-OBJ-J01QRR,Montrell Amare Culbreath,2231
DFL-MAT-J041YE,1,DFL-OBJ-J024A2,Christian Michel Kofane,2683
DFL-MAT-J041YE,1,DFL-OBJ-J024SS,Ignacio Ezequiel Agustín Fernández Carballo,215
DFL-MAT-J041YN,0,DFL-OBJ-0027AT,Bakery Jatta,2387
DFL-MAT-J041YN,0,DFL-OBJ-0027HO,Robert-Nesta Glatzel,727
DFL-MAT-J041YN,0,DFL-OBJ-0027JU,Jordan Torunarigha,2936
DFL-MAT-J041YN,0,DFL-OBJ-002G8B,Ransford-Yeboah Königsdörffer,1768
DFL-MAT-J041YN,0,DFL-OBJ-J017PC,Jean-Luc Mamadou Diarra Dompé,2209
DFL-MAT-J041YN,0,DFL-OBJ-J019DF,Guilherme Magro Pires Ramos,549
DFL-MAT-J041YN,0,DFL-OBJ-J01FRO,Fábio Daniel Ferreira Vieira,2936
DFL-MAT-J041YN,0,DFL-OBJ-J01H5G,Nicolas Capaldo Taboas,1768
DFL-MAT-J041YN,0,DFL-OBJ-J01HP7,Miro Max Maria Muheim,2936
DFL-MAT-J041YN,0,DFL-OBJ-J01IZ9,Nicolai Remberg,2936
DFL-MAT-J041YN,0,DFL-OBJ-J01QPG,Damion Lamar Downs,2209
DFL-MAT-J041YN,0,DFL-OBJ-J01VXC,Giorgi Gocholeishvili,1168
DFL-MAT-J041YN,0,DFL-OBJ-J01W6J,Rayan Philippe,1168
DFL-MAT-J041YN,0,DFL-OBJ-J020IH,Luka Vušković,2936
DFL-MAT-J041YN,0,DFL-OBJ-J02322,Alexander Rössing-Lelesiit,727
DFL-MAT-J041YN,1,DFL-OBJ-00264N,Nico Elvedi,3036
DFL-MAT-J041YN,1,DFL-OBJ-002706,Florian Christian Neuhaus,2317
DFL-MAT-J041YN,1,DFL-OBJ-0028P3,Philipp Sander,3036
DFL-MAT-J041YN,1,DFL-OBJ-002G4X,Giovanni Alejandro Reyna,719
DFL-MAT-J041YN,1,DFL-OBJ-002GC0,Rocco Reitz,3036
DFL-MAT-J041YN,1,DFL-OBJ-002GC7,Luca Netz,3036
DFL-MAT-J041YN,1,DFL-OBJ-002GG4,Jens Castrop,719
DFL-MAT-J041YN,1,DFL-OBJ-002GNN,Joseph Michael Scally,3036
DFL-MAT-J041YN,1,DFL-OBJ-J0117M,Haris Tabaković,2802
DFL-MAT-J041YN,1,DFL-OBJ-J019JX,Kevin Diks Bakarbessy,2663
DFL-MAT-J041YN,1,DFL-OBJ-J01D4G,Franck Honorat,2317
DFL-MAT-J041YN,1,DFL-OBJ-J01IB3,Yannik Engelhardt,3036
DFL-MAT-J041YN,1,DFL-OBJ-J01QVA,Shuto Machino,234
DFL-MAT-J041YN,1,DFL-OBJ-J01UYY,Kōta Takai,373
DFL-MAT-J041YV,0,DFL-OBJ-0025RV,Hauke Finn Wahl,3196
DFL-MAT-J041YV,0,DFL-OBJ-002GN4,Adam Dźwigała,2235
DFL-MAT-J041YV,0,DFL-OBJ-002GNL,Eric Anders Smith,3196
DFL-MAT-J041YV,0,DFL-OBJ-J014L2,Jackson Alexander Irvine,961
DFL-MAT-J041YV,0,DFL-OBJ-J015AU,Karol Mets,3196
DFL-MAT-J041YV,0,DFL-OBJ-J01BGD,Danel Sinani,964
DFL-MAT-J041YV,0,DFL-OBJ-J01KUJ,Arkadiusz Pyrka,3196
DFL-MAT-J041YV,0,DFL-OBJ-J01MZS,James Hoban Sands,3196
DFL-MAT-J041YV,0,DFL-OBJ-J01RKL,Joel Chima Fujita,3196
DFL-MAT-J041YV,0,DFL-OBJ-J01W5Q,Louis Oppie,3196
DFL-MAT-J041YV,0,DFL-OBJ-J021AR,Martijn Kaars,1556
DFL-MAT-J041YV,0,DFL-OBJ-J0244R,Ricky-Jade Jones,1640
DFL-MAT-J041YV,0,DFL-OBJ-J02452,Mathias Pereira Lage,2232
DFL-MAT-J041YV,1,DFL-OBJ-0027AT,Bakery Jatta,2623
DFL-MAT-J041YV,1,DFL-OBJ-0027HO,Robert-Nesta Glatzel,674
DFL-MAT-J041YV,1,DFL-OBJ-0027JU,Jordan Torunarigha,2623
DFL-MAT-J041YV,1,DFL-OBJ-002G8B,Ransford-Yeboah Königsdörffer,1947
DFL-MAT-J041YV,1,DFL-OBJ-J017PC,Jean-Luc Mamadou Diarra Dompé,677
DFL-MAT-J041YV,1,DFL-OBJ-J01A3I,Albert-Mboyo Sambi Lokonga,146
DFL-MAT-J041YV,1,DFL-OBJ-J01FRO,Fábio Daniel Ferreira Vieira,2477
DFL-MAT-J041YV,1,DFL-OBJ-J01H5G,Nicolas Capaldo Taboas,2623
DFL-MAT-J041YV,1,DFL-OBJ-J01HP7,Miro Max Maria Muheim,2623
DFL-MAT-J041YV,1,DFL-OBJ-J01IZ9,Nicolai Remberg,2623
DFL-MAT-J041YV,1,DFL-OBJ-J01QPG,Damion Lamar Downs,1949
DFL-MAT-J041YV,1,DFL-OBJ-J01W6J,Rayan Philippe,676
DFL-MAT-J041YV,1,DFL-OBJ-J020IH,Luka Vušković,2623
DFL-MAT-J041YV,1,DFL-OBJ-J021LJ,Fabio Amado Uri Baldé,1572
DFL-MAT-J041YV,1,DFL-OBJ-J02322,Alexander Rössing-Lelesiit,374
DFL-MAT-J041Z5,0,DFL-OBJ-0027AT,Bakery Jatta,2090
DFL-MAT-J041Z5,0,DFL-OBJ-0027HO,Robert-Nesta Glatzel,500
DFL-MAT-J041Z5,0,DFL-OBJ-002G5Y,Immanuël-Johannes Pherai,500
DFL-MAT-J041Z5,0,DFL-OBJ-002G8B,Ransford-Yeboah Königsdörffer,2666
DFL-MAT-J041Z5,0,DFL-OBJ-J01A3I,Albert-Mboyo Sambi Lokonga,3150
DFL-MAT-J041Z5,0,DFL-OBJ-J01FRO,Fábio Daniel Ferreira Vieira,3150
DFL-MAT-J041Z5,0,DFL-OBJ-J01G5F,Warmed Omari,974
DFL-MAT-J041Z5,0,DFL-OBJ-J01H5G,Nicolas Capaldo Taboas,3650
DFL-MAT-J041Z5,0,DFL-OBJ-J01HP7,Miro Max Maria Muheim,3650
DFL-MAT-J041Z5,0,DFL-OBJ-J01IZ9,Nicolai Remberg,3650
DFL-MAT-J041Z5,0,DFL-OBJ-J01N5U,William Mikelbrencis,2676
DFL-MAT-J041Z5,0,DFL-OBJ-J01OYX,Daniel Elfadli,3650
DFL-MAT-J041Z5,0,DFL-OBJ-J01VXC,Giorgi Gocholeishvili,1560
DFL-MAT-J041Z5,0,DFL-OBJ-J01W6J,Rayan Philippe,984
DFL-MAT-J041Z5,0,DFL-OBJ-J020IH,Luka Vušković,3650
DFL-MAT-J041Z5,1,DFL-OBJ-0001UP,Jonathan Glao Tah,875
DFL-MAT-J041Z5,1,DFL-OBJ-0002F5,Joshua Walter Kimmich,2721
DFL-MAT-J041Z5,1,DFL-OBJ-0027G6,Serge David Gnabry,1846
DFL-MAT-J041Z5,1,DFL-OBJ-0027KL,Dayotchanculle Oswald Upamecano,2721
DFL-MAT-J041Z5,1,DFL-OBJ-002FWZ,Alphonso Boyle Davies,2721
DFL-MAT-J041Z5,1,DFL-OBJ-002GCR,Jamal Musiala,875
DFL-MAT-J041Z5,1,DFL-OBJ-002GIC,Josip Stanišić,2721
DFL-MAT-J041Z5,1,DFL-OBJ-J00ZZ3,Harry Edward Kane,2721
DFL-MAT-J041Z5,1,DFL-OBJ-J01AE6,Minjae Kim,1846
DFL-MAT-J041Z5,1,DFL-OBJ-J01DA7,Luis Fernando Díaz Marulanda,1378
DFL-MAT-J041Z5,1,DFL-OBJ-J01KAH,Aleksandar Pavlović,2721
DFL-MAT-J041Z5,1,DFL-OBJ-J01R3R,Michael Akpovie Olise,2721
DFL-MAT-J041Z5,1,DFL-OBJ-J01UD5,Lennart Karl,1343
DFL-MAT-J041ZD,0,DFL-OBJ-0001K8,Patrick Mainka,3158
DFL-MAT-J041ZD,0,DFL-OBJ-0002JT,Marnon-Thomas Busch,3158
DFL-MAT-J041ZD,0,DFL-OBJ-002651,Benedikt Steffen Gimber,2579
DFL-MAT-J041ZD,0,DFL-OBJ-0027BI,Niklas Bernd Dorsch,3158
DFL-MAT-J041ZD,0,DFL-OBJ-0028HA,Sirlord Calvin Conteh,1405
DFL-MAT-J041ZD,0,DFL-OBJ-0028QV,Mathias Honsak,925
DFL-MAT-J041ZD,0,DFL-OBJ-0028T0,Marvin Pieringer,1753
DFL-MAT-J041ZD,0,DFL-OBJ-002G56,Stefan Schimmer,1405
DFL-MAT-J041ZD,0,DFL-OBJ-002G8E,Eren Sami Dinkçi,3158
DFL-MAT-J041ZD,0,DFL-OBJ-002GHL,Julian Niehues,2233
DFL-MAT-J041ZD,0,DFL-OBJ-J01AUU,Adrian Beck,579
DFL-MAT-J041ZD,0,DFL-OBJ-J01AZQ,Omar Haktab Traoré,1753
DFL-MAT-J041ZD,0,DFL-OBJ-J01EAZ,Arijon Ibrahimović,2233
DFL-MAT-J041ZD,0,DFL-OBJ-J01Q2V,Budu Zivzivadze,925
DFL-MAT-J041ZD,0,DFL-OBJ-J01S1Y,Hennes Behrens,3158
DFL-MAT-J041ZD,1,DFL-OBJ-0027AT,Bakery Jatta,2906
DFL-MAT-J041ZD,1,DFL-OBJ-0027JU,Jordan Torunarigha,1663
DFL-MAT-J041ZD,1,DFL-OBJ-002G8B,Ransford-Yeboah Königsdörffer,2057
DFL-MAT-J041ZD,1,DFL-OBJ-J01A3I,Albert-Mboyo Sambi Lokonga,1243
DFL-MAT-J041ZD,1,DFL-OBJ-J01FRO,Fábio Daniel Ferreira Vieira,2346
DFL-MAT-J041ZD,1,DFL-OBJ-J01G5F,Warmed Omari,2906
DFL-MAT-J041ZD,1,DFL-OBJ-J01HP7,Miro Max Maria Muheim,2906
DFL-MAT-J041ZD,1,DFL-OBJ-J01IZ9,Nicolai Remberg,2906
DFL-MAT-J041ZD,1,DFL-OBJ-J01N5U,William Mikelbrencis,849
DFL-MAT-J041ZD,1,DFL-OBJ-J01OYX,Daniel Elfadli,1243
DFL-MAT-J041ZD,1,DFL-OBJ-J01QPG,Damion Lamar Downs,1663
DFL-MAT-J041ZD,1,DFL-OBJ-J01VXC,Giorgi Gocholeishvili,560
DFL-MAT-J041ZD,1,DFL-OBJ-J01W6J,Rayan Philippe,852
DFL-MAT-J041ZD,1,DFL-OBJ-J020IH,Luka Vušković,2906
DFL-MAT-J041ZD,1,DFL-OBJ-J024Z8,Philip Porwei Otele,2054
DFL-MAT-J041ZQ,0,DFL-OBJ-0000NB,Danny Vieira da Costa,3337
DFL-MAT-J041ZQ,0,DFL-OBJ-00015H,Dominik Kohr,2151
DFL-MAT-J041ZQ,0,DFL-OBJ-0002LI,Nadiem Amiri,3337
DFL-MAT-J041ZQ,0,DFL-OBJ-0026VB,Phillip Tietz,3337
DFL-MAT-J041ZQ,0,DFL-OBJ-00278Q,Phillipp Mwene,3337
DFL-MAT-J041ZQ,0,DFL-OBJ-0027UK,Stefan Posch,3337
DFL-MAT-J041ZQ,0,DFL-OBJ-0028RJ,Jae-sung Lee,3078
DFL-MAT-J041ZQ,0,DFL-OBJ-002G1Y,Sheraldo Rudi Salomo Willem Becker,1621
DFL-MAT-J041ZQ,0,DFL-OBJ-002G5B,Paul Nebel,259
DFL-MAT-J041ZQ,0,DFL-OBJ-002G5R,Silas Katompa Mvumpa,1716
DFL-MAT-J041ZQ,0,DFL-OBJ-J01R6O,Kacper Potulski,3337
DFL-MAT-J041ZQ,0,DFL-OBJ-J021B9,Nikolas Konrad Veratschnig,1186
DFL-MAT-J041ZQ,0,DFL-OBJ-J021EE,Kaishu Sano,3337
DFL-MAT-J041ZQ,1,DFL-OBJ-0002F6,Yussuf Yurary Poulsen,811
DFL-MAT-J041ZQ,1,DFL-OBJ-0027AT,Bakery Jatta,1686
DFL-MAT-J041ZQ,1,DFL-OBJ-0027HO,Robert-Nesta Glatzel,1697
DFL-MAT-J041ZQ,1,DFL-OBJ-0027JU,Jordan Torunarigha,2508
DFL-MAT-J041ZQ,1,DFL-OBJ-002G8B,Ransford-Yeboah Königsdörffer,2275
DFL-MAT-J041ZQ,1,DFL-OBJ-J01FRO,Fábio Daniel Ferreira Vieira,2508
DFL-MAT-J041ZQ,1,DFL-OBJ-J01G5F,Warmed Omari,2508
DFL-MAT-J041ZQ,1,DFL-OBJ-J01H5G,Nicolas Capaldo Taboas,2508
DFL-MAT-J041ZQ,1,DFL-OBJ-J01HP7,Miro Max Maria Muheim,2275
DFL-MAT-J041ZQ,1,DFL-OBJ-J01IZ9,Nicolai Remberg,2508
DFL-MAT-J041ZQ,1,DFL-OBJ-J01N5U,William Mikelbrencis,822
DFL-MAT-J041ZQ,1,DFL-OBJ-J01OYX,Daniel Elfadli,233
DFL-MAT-J041ZQ,1,DFL-OBJ-J01VXC,Giorgi Gocholeishvili,233
DFL-MAT-J041ZQ,1,DFL-OBJ-J01W6J,Rayan Philippe,575
DFL-MAT-J041ZQ,1,DFL-OBJ-J024Z8,Philip Porwei Otele,1933
DFL-MAT-J041ZN,0,DFL-OBJ-0002F6,Yussuf Yurary Poulsen,862
DFL-MAT-J041ZN,0,DFL-OBJ-0027AT,Bakery Jatta,1899
DFL-MAT-J041ZN,0,DFL-OBJ-0027HO,Robert-Nesta Glatzel,1826
DFL-MAT-J041ZN,0,DFL-OBJ-0027JU,Jordan Torunarigha,2688
DFL-MAT-J041ZN,0,DFL-OBJ-002G8B,Ransford-Yeboah Königsdörffer,2355
DFL-MAT-J041ZN,0,DFL-OBJ-J017PC,Jean-Luc Mamadou Diarra Dompé,862
DFL-MAT-J041ZN,0,DFL-OBJ-J01FRO,Fábio Daniel Ferreira Vieira,2688
DFL-MAT-J041ZN,0,DFL-OBJ-J01H5G,Nicolas Capaldo Taboas,2358
DFL-MAT-J041ZN,0,DFL-OBJ-J01HP7,Miro Max Maria Muheim,2688
DFL-MAT-J041ZN,0,DFL-OBJ-J01IZ9,Nicolai Remberg,2688
DFL-MAT-J041ZN,0,DFL-OBJ-J01N5U,William Mikelbrencis,333
DFL-MAT-J041ZN,0,DFL-OBJ-J01OYX,Daniel Elfadli,330
DFL-MAT-J041ZN,0,DFL-OBJ-J01VXC,Giorgi Gocholeishvili,789
DFL-MAT-J041ZN,0,DFL-OBJ-J020IH,Luka Vušković,2688
DFL-MAT-J041ZN,0,DFL-OBJ-J024Z8,Philip Porwei Otele,1826
DFL-MAT-J041ZN,1,DFL-OBJ-0001EA,Rani Khedira,2806
DFL-MAT-J041ZN,1,DFL-OBJ-0002FX,Christopher Trimmel,3410
DFL-MAT-J041ZN,1,DFL-OBJ-002659,Tim Skarke,1072
DFL-MAT-J041ZN,1,DFL-OBJ-0027FW,Oliver Jasen Burke,436
DFL-MAT-J041ZN,1,DFL-OBJ-002FVR,Wooyeong Jeong,2338
DFL-MAT-J041ZN,1,DFL-OBJ-J019UO,Stanley Pierre Nsoki,2974
DFL-MAT-J041ZN,1,DFL-OBJ-J01BVQ,Alex Král,604
DFL-MAT-J041ZN,1,DFL-OBJ-J01CAD,Derrick Arthur Köhn,3410
DFL-MAT-J041ZN,1,DFL-OBJ-J01GQO,Danilho Raimundo Doekhi,3410
DFL-MAT-J041ZN,1,DFL-OBJ-J01GUA,András Schäfer,436
DFL-MAT-J041ZN,1,DFL-OBJ-J01ND9,Aljoscha Kemlein,2974
DFL-MAT-J041ZN,1,DFL-OBJ-J01VYC,Livan Baha Burcu,1074
DFL-MAT-J041ZN,1,DFL-OBJ-J01WS3,Ilyas Ansah,2336
DFL-MAT-J041ZN,1,DFL-OBJ-J020KQ,Leopold Querfeld,3410
DFL-MAT-J041ZN,1,DFL-OBJ-J021ZE,Andrej Ilić,3410
DFL-MAT-J04205,0,DFL-OBJ-0002F6,Yussuf Yurary Poulsen,905
DFL-MAT-J04205,0,DFL-OBJ-0027JU,Jordan Torunarigha,3454
DFL-MAT-J04205,0,DFL-OBJ-002G8B,Ransford-Yeboah Königsdörffer,2553
DFL-MAT-J04205,0,DFL-OBJ-J017PC,Jean-Luc Mamadou Diarra Dompé,909
DFL-MAT-J04205,0,DFL-OBJ-J01A3I,Albert-Mboyo Sambi Lokonga,901
DFL-MAT-J04205,0,DFL-OBJ-J01FRO,Fábio Daniel Ferreira Vieira,3260
DFL-MAT-J04205,0,DFL-OBJ-J01G5F,Warmed Omari,2884
DFL-MAT-J04205,0,DFL-OBJ-J01H5G,Nicolas Capaldo Taboas,570
DFL-MAT-J04205,0,DFL-OBJ-J01HP7,Miro Max Maria Muheim,3454
DFL-MAT-J04205,0,DFL-OBJ-J01IZ9,Nicolai Remberg,3454
DFL-MAT-J04205,0,DFL-OBJ-J01N5U,William Mikelbrencis,3454
DFL-MAT-J04205,0,DFL-OBJ-J01QPG,Damion Lamar Downs,2549
DFL-MAT-J04205,0,DFL-OBJ-J01W6J,Rayan Philippe,194
DFL-MAT-J04205,0,DFL-OBJ-J020IH,Luka Vušković,3454
DFL-MAT-J04205,0,DFL-OBJ-J024Z8,Philip Porwei Otele,2545
DFL-MAT-J04205,1,DFL-OBJ-0000HO,Willi Thomas Orbán,2578
DFL-MAT-J04205,1,DFL-OBJ-002670,Benjamin Paa Kwesi Henrichs,238
DFL-MAT-J04205,1,DFL-OBJ-0027IT,David Raum,2578
DFL-MAT-J04205,1,DFL-OBJ-0028CM,Bote Ridle Nzuzi Baku,2578
DFL-MAT-J04205,1,DFL-OBJ-0028KN,Christoph Baumgartner,2578
DFL-MAT-J04205,1,DFL-OBJ-J01DOV,Castello Junior Lukeba,2578
DFL-MAT-J04205,1,DFL-OBJ-J01FO9,Nicolas Seiwald,2578
DFL-MAT-J04205,1,DFL-OBJ-J01KK4,Antonio Eromonsele Nordby Nusa,1740
DFL-MAT-J04205,1,DFL-OBJ-J01ND7,Brajan Gruda,1750
DFL-MAT-J04205,1,DFL-OBJ-J01O02,Ezechiel Banzuzi,838
DFL-MAT-J04205,1,DFL-OBJ-J01U0S,Tidiam Diadie Stephan Gomis,828
DFL-MAT-J04205,1,DFL-OBJ-J01U8L,Conrad Harder Weibel Schandorf,69
DFL-MAT-J04205,1,DFL-OBJ-J024CC,Yan Diomande,2340
DFL-MAT-J04205,1,DFL-OBJ-J024LV,Rômulo José Cardoso da Cruz,2509
DFL-MAT-J0420A,0,DFL-OBJ-0000Y4,Maximilian Arnold,572
DFL-MAT-J0420A,0,DFL-OBJ-0001V4,Yannick Gerhardt,2089
DFL-MAT-J0420A,0,DFL-OBJ-J00W7B,Christian Dannemann Eriksen,3153
DFL-MAT-J0420A,0,DFL-OBJ-J01BE1,Lovro Majer,1064
DFL-MAT-J0420A,0,DFL-OBJ-J01G3P,Konstantinos Koulierakis,3153
DFL-MAT-J0420A,0,DFL-OBJ-J01GTD,Jesper Gränge Lindström,2089
DFL-MAT-J0420A,0,DFL-OBJ-J01KEB,Dženan Pejčinović,2336
DFL-MAT-J0420A,0,DFL-OBJ-J01NAE,Jan Bürger,2089
DFL-MAT-J0420A,0,DFL-OBJ-J01NZP,Jeanuël Merick Belocian,3153
DFL-MAT-J0420A,0,DFL-OBJ-J01SZZ,Moritz Jenz,2581
DFL-MAT-J0420A,0,DFL-OBJ-J01U8K,Adam Daghim,1064
DFL-MAT-J0420A,0,DFL-OBJ-J021ET,Mohamed El Amine Amoura,1064
DFL-MAT-J0420A,0,DFL-OBJ-J02471,Vinicius de Souza Costa,3153
DFL-MAT-J0420A,0,DFL-OBJ-J0258E,Kento Shiogai,817
DFL-MAT-J0420A,0,DFL-OBJ-J0259D,Jonas Adjei Adjetey,3153
DFL-MAT-J0420A,1,DFL-OBJ-0002F6,Yussuf Yurary Poulsen,1023
DFL-MAT-J0420A,1,DFL-OBJ-0027JU,Jordan Torunarigha,3081
DFL-MAT-J0420A,1,DFL-OBJ-002G8B,Ransford-Yeboah Königsdörffer,2384
DFL-MAT-J0420A,1,DFL-OBJ-J017PC,Jean-Luc Mamadou Diarra Dompé,2058
DFL-MAT-J0420A,1,DFL-OBJ-J01A3I,Albert-Mboyo Sambi Lokonga,3081
DFL-MAT-J0420A,1,DFL-OBJ-J01FRO,Fábio Daniel Ferreira Vieira,1023
DFL-MAT-J0420A,1,DFL-OBJ-J01G5F,Warmed Omari,1648
DFL-MAT-J0420A,1,DFL-OBJ-J01HP7,Miro Max Maria Muheim,3081
DFL-MAT-J0420A,1,DFL-OBJ-J01IZ9,Nicolai Remberg,3081
DFL-MAT-J0420A,1,DFL-OBJ-J01N5U,William Mikelbrencis,2568
DFL-MAT-J0420A,1,DFL-OBJ-J01OYX,Daniel Elfadli,1433
DFL-MAT-J0420A,1,DFL-OBJ-J01QPG,Damion Lamar Downs,697
DFL-MAT-J0420A,1,DFL-OBJ-J01VXC,Giorgi Gocholeishvili,513
DFL-MAT-J0420A,1,DFL-OBJ-J020IH,Luka Vušković,3081
DFL-MAT-J0420A,1,DFL-OBJ-J024Z8,Philip Porwei Otele,2058
DFL-MAT-J0420N,0,DFL-OBJ-0027JU,Jordan Torunarigha,2322
DFL-MAT-J0420N,0,DFL-OBJ-002G8B,Ransford-Yeboah Königsdörffer,2060
DFL-MAT-J0420N,0,DFL-OBJ-J017PC,Jean-Luc Mamadou Diarra Dompé,992
DFL-MAT-J0420N,0,DFL-OBJ-J01A3I,Albert-Mboyo Sambi Lokonga,3052
DFL-MAT-J0420N,0,DFL-OBJ-J01FRO,Fábio Daniel Ferreira Vieira,2840
DFL-MAT-J0420N,0,DFL-OBJ-J01G5F,Warmed Omari,3052
DFL-MAT-J0420N,0,DFL-OBJ-J01HP7,Miro Max Maria Muheim,3052
DFL-MAT-J0420N,0,DFL-OBJ-J01IZ9,Nicolai Remberg,3052
DFL-MAT-J0420N,0,DFL-OBJ-J01N5U,William Mikelbrencis,2322
DFL-MAT-J0420N,0,DFL-OBJ-J01OYX,Daniel Elfadli,730
DFL-MAT-J0420N,0,DFL-OBJ-J01QPG,Damion Lamar Downs,2059
DFL-MAT-J0420N,0,DFL-OBJ-J01QSK,Otto Emerson Stange,993
DFL-MAT-J0420N,0,DFL-OBJ-J020IH,Luka Vušković,3052
DFL-MAT-J0420N,0,DFL-OBJ-J021LJ,Fabio Amado Uri Baldé,730
DFL-MAT-J0420N,0,DFL-OBJ-J024Z8,Philip Porwei Otele,212
DFL-MAT-J0420N,1,DFL-OBJ-0027AX,Florian Kainz,142
DFL-MAT-J0420N,1,DFL-OBJ-0028BD,Linton Maina,1403
DFL-MAT-J0420N,1,DFL-OBJ-0028NR,Marius Bülter,671
DFL-MAT-J0420N,1,DFL-OBJ-0028TI,Tom Krauß,2578
DFL-MAT-J0420N,1,DFL-OBJ-002GDA,Ragnar Prince Friedel Ache,2242
DFL-MAT-J0420N,1,DFL-OBJ-002GKO,Eric Martel,2913
DFL-MAT-J0420N,1,DFL-OBJ-J01FYE,Jakub Piotr Kamiński,2771
DFL-MAT-J0420N,1,DFL-OBJ-J01GSF,Ísak Bergmann Jóhannesson,2913
DFL-MAT-J0420N,1,DFL-OBJ-J01LB6,Youssoupha Niang,1510
DFL-MAT-J0420N,1,DFL-OBJ-J01N8X,Rav Wiebe van den Berg,2913
